q0,q1,q2,mean_cost,std
0.1,0.58,0.52,411.31,178.68
0.1,0.58,0.54,453.26,213.08
0.1,0.58,0.56,406.78,171.3
0.1,0.58,0.58,422.04,179.93
0.1,0.58,0.6,406.4,181.78
0.1,0.58,0.62,425.73,188.5
0.1,0.58,0.64,444.29,187.36
0.1,0.58,0.66,408.48,194.9
0.1,0.58,0.68,401.24,164.79
0.1,0.58,0.7,432.73,189.48
0.1,0.58,0.72,405.56,196.47
0.1,0.58,0.74,393.54,160.34
0.1,0.58,0.76,364.93,148.56
0.1,0.58,0.78,412.04,195.46
0.1,0.58,0.8,379.02,160.59
0.1,0.58,0.82,404.1,185.37
0.1,0.58,0.84,377.33,174.75
0.1,0.58,0.86,364.4,169.68
0.1,0.58,0.88,333.88,168.3
0.1,0.58,0.9,332.22,144.73
0.1,0.58,0.92,326.08,145.9
0.1,0.58,0.94,301.01,136.03
0.1,0.58,0.96,243.99,135.02
0.1,0.58,0.98,255.38,112.9
0.1,0.6,0.02,225.86,106.2
0.1,0.6,0.04,278.24,131.04
0.1,0.6,0.06,304.16,148.84
0.1,0.6,0.08,329.37,145.19
0.1,0.6,0.1,311.67,138.56
0.1,0.6,0.12,328.37,142.26
0.1,0.6,0.14,349.15,151.84
0.1,0.6,0.16,365.6,170.14
0.1,0.6,0.18,352.06,160.39
0.1,0.6,0.2,363.48,171.84
0.1,0.6,0.22,391.09,183.59
0.1,0.6,0.24,392.59,183.27
0.1,0.6,0.26,403.67,174.95
0.1,0.6,0.28,410.93,176.44
0.1,0.6,0.3,397.57,182.28
0.1,0.6,0.32,405.69,190.66
0.1,0.6,0.34,450.02,208.59
0.1,0.6,0.36,390.09,179.03
0.1,0.6,0.38,427.51,176.72
0.1,0.6,0.4,429.85,189.03
0.1,0.6,0.42,416.39,168.71
0.1,0.6,0.44,397.49,181.17
0.1,0.6,0.46,425.27,189.17
0.1,0.6,0.48,452.98,177.11
0.1,0.6,0.5,435.37,188.7
0.1,0.6,0.52,431.75,165.53
0.1,0.6,0.54,413.72,179.38
0.1,0.6,0.56,456.58,202.66
0.1,0.6,0.58,456.52,200.26
0.1,0.6,0.6,439.03,206.64
0.1,0.6,0.62,435.23,189.6
0.1,0.6,0.64,440.03,199.12
0.1,0.6,0.66,434.78,198.39
0.1,0.6,0.68,413.72,196.83
0.1,0.6,0.7,438.73,196.71
0.1,0.6,0.72,401.24,176.5
0.1,0.6,0.74,422.19,181.77
0.1,0.6,0.76,368.99,165.49
0.1,0.6,0.78,433.98,177.73
0.1,0.6,0.8,375.06,161.99
0.1,0.6,0.82,403.84,153.48
0.1,0.6,0.84,372.83,163.1
0.1,0.6,0.86,375.49,158.71
0.1,0.6,0.88,328.57,151.13
0.1,0.6,0.9,319.93,156.86
0.1,0.6,0.92,313.31,142.82
0.1,0.6,0.94,285.0,132.86
0.1,0.6,0.96,270.55,119.32
0.1,0.6,0.98,245.2,110.64
0.1,0.62,0.02,222.91,106.24
0.1,0.62,0.04,281.18,117.52
0.1,0.62,0.06,307.07,141.51
0.1,0.62,0.08,311.75,142.75
0.1,0.62,0.1,314.43,140.23
0.1,0.62,0.12,332.24,127.55
0.1,0.62,0.14,351.66,145.93
0.1,0.62,0.16,347.34,162.89
0.1,0.62,0.18,346.13,178.24
0.1,0.62,0.2,382.51,179.64
0.1,0.62,0.22,394.06,184.23
0.1,0.62,0.24,374.6,154.94
0.1,0.62,0.26,369.06,170.96
0.1,0.62,0.28,365.6,167.31
0.1,0.62,0.3,392.45,169.73
0.1,0.62,0.32,416.64,163.8
0.1,0.62,0.34,422.4,178.14
0.1,0.62,0.36,419.25,188.81
0.1,0.62,0.38,402.89,171.02
0.1,0.62,0.4,410.83,187.05
0.1,0.62,0.42,425.0,170.99
0.1,0.62,0.44,404.58,162.7
0.1,0.62,0.46,388.14,188.89
0.1,0.62,0.48,447.01,180.21
0.1,0.62,0.5,417.72,174.21
0.1,0.62,0.52,419.13,180.63
0.1,0.62,0.54,432.54,205.06
0.1,0.62,0.56,456.77,196.12
0.1,0.62,0.58,416.01,175.84
0.1,0.62,0.6,410.35,172.73
0.1,0.62,0.62,427.79,182.38
0.1,0.62,0.64,434.47,185.98
0.1,0.62,0.66,422.19,170.05
0.1,0.62,0.68,394.96,190.72
0.1,0.62,0.7,454.61,189.9
0.1,0.62,0.72,384.95,183.34
0.1,0.62,0.74,384.67,143.0
0.1,0.62,0.76,371.05,159.19
0.1,0.62,0.78,370.77,172.52
0.1,0.62,0.8,367.15,172.69
0.1,0.62,0.82,365.74,157.72
0.1,0.62,0.84,370.78,176.22
0.1,0.62,0.86,339.91,164.11
0.1,0.62,0.88,337.07,141.09
0.1,0.62,0.9,307.43,129.94
0.1,0.62,0.92,308.02,147.38
0.1,0.62,0.94,289.0,114.26
0.1,0.62,0.96,282.98,118.43
0.1,0.62,0.98,244.2,118.92
0.1,0.64,0.02,229.29,100.64
0.1,0.64,0.04,246.43,107.41
0.1,0.64,0.06,284.53,126.96
0.1,0.64,0.08,274.61,119.15
0.1,0.64,0.1,306.63,137.75
0.1,0.64,0.12,355.09,158.97
0.1,0.64,0.14,332.22,152.7
0.1,0.64,0.16,354.12,154.7
0.1,0.64,0.18,359.77,156.66
0.1,0.64,0.2,350.7,157.07
0.1,0.64,0.22,405.67,174.62
0.1,0.64,0.24,402.3,169.23
0.1,0.64,0.26,456.95,190.66
0.1,0.64,0.28,440.48,186.22
0.1,0.64,0.3,429.92,206.37
0.1,0.64,0.32,404.72,189.35
0.1,0.64,0.34,429.93,197.17
0.1,0.64,0.36,415.4,184.79
0.1,0.64,0.38,416.68,178.94
0.1,0.64,0.4,417.55,174.66
0.1,0.64,0.42,415.87,179.74
0.1,0.64,0.44,421.36,155.84
0.1,0.64,0.46,448.9,184.82
0.1,0.64,0.48,447.68,215.11
0.1,0.64,0.5,410.62,168.62
0.1,0.64,0.52,386.5,148.06
0.1,0.64,0.54,394.97,181.3
0.1,0.64,0.56,410.55,179.36
0.1,0.64,0.58,383.08,160.03
0.1,0.64,0.6,434.39,192.05
0.1,0.64,0.62,405.83,189.1
0.1,0.64,0.64,391.68,180.36
0.1,0.64,0.66,398.68,179.5
0.1,0.64,0.68,430.53,190.82
0.1,0.64,0.7,404.68,169.01
0.1,0.64,0.72,426.91,215.65
0.1,0.64,0.74,380.35,167.15
0.1,0.64,0.76,354.94,155.97
0.1,0.64,0.78,383.87,159.79
0.1,0.64,0.8,397.79,180.13
0.1,0.64,0.82,369.47,154.58
0.1,0.64,0.84,373.7,173.27
0.1,0.64,0.86,343.55,154.82
0.1,0.64,0.88,331.61,135.72
0.1,0.64,0.9,327.91,136.83
0.1,0.64,0.92,298.94,135.0
0.1,0.64,0.94,291.1,134.66
0.1,0.64,0.96,264.46,141.08
0.1,0.64,0.98,220.16,110.45
0.1,0.66,0.02,238.65,116.63
0.1,0.66,0.04,250.86,112.23
0.1,0.66,0.06,262.72,130.2
0.1,0.66,0.08,336.12,154.79
0.1,0.66,0.1,313.97,134.72
0.1,0.66,0.12,333.23,155.1
0.1,0.66,0.14,367.66,159.42
0.1,0.66,0.16,342.51,154.23
0.1,0.66,0.18,387.63,152.59
0.1,0.66,0.2,368.21,168.92
0.1,0.66,0.22,379.31,185.69
0.1,0.66,0.24,409.54,181.1
0.1,0.66,0.26,384.67,167.23
0.1,0.66,0.28,405.4,167.75
0.1,0.66,0.3,390.77,164.74
0.1,0.66,0.32,428.22,190.23
0.1,0.66,0.34,420.42,194.54
0.1,0.66,0.36,435.65,174.98
0.1,0.66,0.38,394.01,186.25
0.1,0.66,0.4,418.3,170.67
0.1,0.66,0.42,423.85,187.48
0.1,0.66,0.44,382.03,182.89
0.1,0.66,0.46,409.76,169.53
0.1,0.66,0.48,387.95,183.94
0.1,0.66,0.5,438.97,192.67
0.1,0.66,0.52,473.24,187.03
0.1,0.66,0.54,369.76,151.75
0.1,0.66,0.56,410.55,156.79
0.1,0.66,0.58,404.85,198.66
0.1,0.66,0.6,446.64,186.59
0.1,0.66,0.62,424.33,184.69
0.1,0.66,0.64,454.19,198.31
0.1,0.66,0.66,406.08,154.39
0.1,0.66,0.68,391.36,144.97
0.1,0.66,0.7,409.09,138.23
0.1,0.66,0.72,435.61,179.88
0.1,0.66,0.74,404.73,162.67
0.1,0.66,0.76,409.3,195.67
0.1,0.66,0.78,370.24,162.53
0.1,0.66,0.8,380.21,167.64
0.1,0.66,0.82,363.88,163.6
0.1,0.66,0.84,354.13,165.02
0.1,0.66,0.86,311.43,140.91
0.1,0.66,0.88,335.86,146.72
0.1,0.66,0.9,343.28,150.77
0.1,0.66,0.92,305.34,134.11
0.1,0.66,0.94,258.06,130.83
0.1,0.66,0.96,271.93,110.91
0.1,0.66,0.98,228.76,106.84
0.1,0.68,0.02,220.69,107.34
0.1,0.68,0.04,265.97,121.01
0.1,0.68,0.06,280.81,123.04
0.1,0.68,0.08,297.0,133.94
0.1,0.68,0.1,303.76,125.23
0.1,0.68,0.12,344.07,138.58
0.1,0.68,0.14,319.33,149.87
0.1,0.68,0.16,344.81,154.76
0.1,0.68,0.18,360.2,168.04
0.1,0.68,0.2,362.18,164.19
0.1,0.68,0.22,398.15,158.11
0.1,0.68,0.24,380.47,172.97
0.1,0.68,0.26,395.86,180.17
0.1,0.68,0.28,377.82,165.15
0.1,0.68,0.3,378.8,202.81
0.1,0.68,0.32,384.22,158.46
0.1,0.68,0.34,410.97,160.22
0.1,0.68,0.36,392.92,153.02
0.1,0.68,0.38,439.62,178.4
0.1,0.68,0.4,418.89,197.23
0.1,0.68,0.42,409.95,180.09
0.1,0.68,0.44,416.82,185.71
0.1,0.68,0.46,407.68,185.24
0.1,0.68,0.48,415.13,174.49
0.1,0.68,0.5,403.3,181.65
0.1,0.68,0.52,439.17,194.34
0.1,0.68,0.54,419.26,175.82
0.1,0.68,0.56,434.4,180.07
0.1,0.68,0.58,378.39,167.97
0.1,0.68,0.6,410.86,168.24
0.1,0.68,0.62,414.58,201.09
0.1,0.68,0.64,412.35,184.02
0.1,0.68,0.66,417.84,177.84
0.1,0.68,0.68,359.4,166.24
0.1,0.68,0.7,350.34,157.11
0.1,0.68,0.72,409.08,170.97
0.1,0.68,0.74,416.88,173.88
0.1,0.68,0.76,422.75,176.6
0.1,0.68,0.78,388.13,176.93
0.1,0.68,0.8,366.96,165.71
0.1,0.68,0.82,341.11,155.42
0.1,0.68,0.84,335.56,140.69
0.1,0.68,0.86,331.24,149.84
0.1,0.68,0.88,346.3,153.12
0.1,0.68,0.9,319.18,134.03
0.1,0.68,0.92,300.0,135.0
0.1,0.68,0.94,299.89,139.47
0.1,0.68,0.96,253.69,122.18
0.1,0.68,0.98,225.12,106.73
0.1,0.7,0.02,228.88,113.91
0.1,0.7,0.04,275.72,124.44
0.1,0.7,0.06,284.37,125.46
0.1,0.7,0.08,295.65,130.39
0.1,0.7,0.1,329.42,146.72
0.1,0.7,0.12,341.46,153.91
0.1,0.7,0.14,352.29,164.78
0.1,0.7,0.16,338.67,146.22
0.1,0.7,0.18,336.7,149.56
0.1,0.7,0.2,370.66,143.56
0.1,0.7,0.22,361.0,176.96
0.1,0.7,0.24,379.05,172.8
0.1,0.7,0.26,393.21,175.54
0.1,0.7,0.28,369.66,164.9
0.1,0.7,0.3,396.57,176.31
0.1,0.7,0.32,382.51,182.81
0.1,0.7,0.34,421.65,179.3
0.1,0.7,0.36,385.25,163.33
0.1,0.7,0.38,403.97,180.37
0.1,0.7,0.4,389.59,191.29
0.1,0.7,0.42,430.21,170.57
0.1,0.7,0.44,433.03,190.86
0.1,0.7,0.46,439.48,185.42
0.1,0.7,0.48,421.25,176.38
0.1,0.7,0.5,415.22,180.48
0.1,0.7,0.52,396.54,167.7
0.1,0.7,0.54,416.44,184.48
0.1,0.7,0.56,401.24,186.65
0.1,0.7,0.58,410.88,165.34
0.1,0.7,0.6,388.45,168.24
0.1,0.7,0.62,387.5,162.98
0.1,0.7,0.64,387.35,170.5
0.1,0.7,0.66,415.22,172.88
0.1,0.7,0.68,416.14,203.61
0.1,0.7,0.7,430.31,183.46
0.1,0.7,0.72,400.41,144.14
0.1,0.7,0.74,395.97,165.32
0.1,0.7,0.76,407.72,170.07
0.1,0.7,0.78,347.54,149.15
0.1,0.7,0.8,360.49,156.31
0.1,0.7,0.82,329.14,154.2
0.1,0.7,0.84,353.35,141.76
0.1,0.7,0.86,327.4,149.18
0.1,0.7,0.88,319.35,145.96
0.1,0.7,0.9,304.57,122.36
0.1,0.7,0.92,305.58,142.94
0.1,0.7,0.94,280.28,140.48
0.1,0.7,0.96,282.0,128.6
0.1,0.7,0.98,223.15,106.71
0.1,0.72,0.02,217.82,102.72
0.1,0.72,0.04,258.33,113.19
0.1,0.72,0.06,285.33,126.77
0.1,0.72,0.08,315.14,138.9
0.1,0.72,0.1,296.06,137.21
0.1,0.72,0.12,316.74,147.47
0.1,0.72,0.14,318.24,135.26
0.1,0.72,0.16,343.3,160.62
0.1,0.72,0.18,366.85,175.52
0.1,0.72,0.2,380.2,188.5
0.1,0.72,0.22,373.0,180.13
0.1,0.72,0.24,364.62,169.73
0.1,0.72,0.26,366.77,160.29
0.1,0.72,0.28,360.48,161.45
0.1,0.72,0.3,382.35,166.4
0.1,0.72,0.32,373.07,176.16
0.1,0.72,0.34,364.05,184.76
0.1,0.72,0.36,415.31,181.85
0.1,0.72,0.38,402.31,155.98
0.1,0.72,0.4,382.56,173.66
0.1,0.72,0.42,376.52,168.88
0.1,0.72,0.44,412.85,183.0
0.1,0.72,0.46,394.33,167.3
0.1,0.72,0.48,405.37,178.11
0.1,0.72,0.5,413.0,182.63
0.1,0.72,0.52,435.21,169.81
0.1,0.72,0.54,400.64,171.91
0.1,0.72,0.56,403.45,173.48
0.1,0.72,0.58,371.92,158.0
0.1,0.72,0.6,373.72,173.58
0.1,0.72,0.62,396.25,178.33
0.1,0.72,0.64,397.35,184.09
0.1,0.72,0.66,399.86,168.39
0.1,0.72,0.68,398.89,188.79
0.1,0.72,0.7,416.04,170.66
0.1,0.72,0.72,376.25,169.64
0.1,0.72,0.74,396.51,163.09
0.1,0.72,0.76,353.27,148.85
0.1,0.72,0.78,390.35,181.2
0.1,0.72,0.8,342.87,145.65
0.1,0.72,0.82,351.3,141.55
0.1,0.72,0.84,336.85,150.96
0.1,0.72,0.86,313.22,148.04
0.1,0.72,0.88,328.49,138.81
0.1,0.72,0.9,286.44,136.07
0.1,0.72,0.92,309.78,140.19
0.1,0.72,0.94,283.28,120.55
0.1,0.72,0.96,245.97,117.83
0.1,0.72,0.98,222.61,108.81
0.1,0.74,0.02,219.41,97.11
0.1,0.74,0.04,269.84,128.36
0.1,0.74,0.06,279.58,119.07
0.1,0.74,0.08,281.73,123.93
0.1,0.74,0.1,327.29,146.18
0.1,0.74,0.12,313.25,138.82
0.1,0.74,0.14,335.31,145.91
0.1,0.74,0.16,372.2,140.67
0.1,0.74,0.18,357.61,154.33
0.1,0.74,0.2,375.03,167.33
0.1,0.74,0.22,347.93,162.43
0.1,0.74,0.24,368.41,148.38
0.1,0.74,0.26,366.0,166.57
0.1,0.74,0.28,386.82,166.45
0.1,0.74,0.3,380.28,167.69
0.1,0.74,0.32,399.05,163.75
0.1,0.74,0.34,401.05,151.63
0.1,0.74,0.36,399.81,167.9
0.1,0.74,0.38,382.96,160.25
0.1,0.74,0.4,385.45,166.92
0.1,0.74,0.42,404.76,173.56
0.1,0.74,0.44,381.79,169.89
0.1,0.74,0.46,369.56,170.23
0.1,0.74,0.48,420.49,161.38
0.1,0.74,0.5,407.33,174.57
0.1,0.74,0.52,395.82,180.72
0.1,0.74,0.54,422.38,171.23
0.1,0.74,0.56,382.64,190.88
0.1,0.74,0.58,375.0,160.38
0.1,0.74,0.6,420.41,187.98
0.1,0.74,0.62,433.41,186.43
0.1,0.74,0.64,377.76,157.02
0.1,0.74,0.66,383.9,150.3
0.1,0.74,0.68,395.91,174.32
0.1,0.74,0.7,375.25,163.75
0.1,0.74,0.72,372.58,149.39
0.1,0.74,0.74,361.19,160.52
0.1,0.74,0.76,376.02,183.91
0.1,0.74,0.78,365.1,161.66
0.1,0.74,0.8,358.27,154.76
0.1,0.74,0.82,347.81,162.95
0.1,0.74,0.84,367.31,149.07
0.1,0.74,0.86,365.61,165.62
0.1,0.74,0.88,323.61,146.29
0.1,0.74,0.9,317.58,147.07
0.1,0.74,0.92,272.23,118.24
0.1,0.74,0.94,267.69,129.17
0.1,0.74,0.96,259.62,125.24
0.1,0.74,0.98,210.36,105.74
0.1,0.76,0.02,195.71,86.35
0.1,0.76,0.04,264.66,127.51
0.1,0.76,0.06,269.7,123.33
0.1,0.76,0.08,285.84,130.6
0.1,0.76,0.1,290.37,128.96
0.1,0.76,0.12,308.98,132.04
0.1,0.76,0.14,320.19,146.26
0.1,0.76,0.16,341.81,148.77
0.1,0.76,0.18,318.91,139.95
0.1,0.76,0.2,375.55,161.01
0.1,0.76,0.22,368.57,151.29
0.1,0.76,0.24,344.54,162.69
0.1,0.76,0.26,351.94,147.72
0.1,0.76,0.28,385.68,162.19
0.1,0.76,0.3,353.3,152.22
0.1,0.76,0.32,378.2,178.68
0.1,0.76,0.34,391.97,170.9
0.1,0.76,0.36,428.19,219.71
0.1,0.76,0.38,395.25,175.4
0.1,0.76,0.4,387.52,185.32
0.1,0.76,0.42,404.52,178.82
0.1,0.76,0.44,395.72,179.92
0.1,0.76,0.46,387.15,174.89
0.1,0.76,0.48,406.55,172.69
0.1,0.76,0.5,409.19,182.89
0.1,0.76,0.52,372.58,172.3
0.1,0.76,0.54,404.88,191.16
0.1,0.76,0.56,408.63,190.31
0.1,0.76,0.58,379.18,176.49
0.1,0.76,0.6,388.31,174.72
0.1,0.76,0.62,367.06,168.42
0.1,0.76,0.64,363.04,145.34
0.1,0.76,0.66,358.12,167.85
0.1,0.76,0.68,389.44,176.72
0.1,0.76,0.7,407.35,180.17
0.1,0.76,0.72,340.43,153.92
0.1,0.76,0.74,370.85,168.37
0.1,0.76,0.76,365.28,165.62
0.1,0.76,0.78,358.69,150.77
0.1,0.76,0.8,364.81,165.77
0.1,0.76,0.82,343.14,168.41
0.1,0.76,0.84,358.49,164.08
0.1,0.76,0.86,334.33,150.6
0.1,0.76,0.88,351.26,151.39
0.1,0.76,0.9,312.56,147.39
0.1,0.76,0.92,261.27,138.37
0.1,0.76,0.94,254.94,127.66
0.1,0.76,0.96,247.83,109.94
0.1,0.76,0.98,220.57,108.57
0.1,0.78,0.02,205.21,95.9
0.1,0.78,0.04,223.24,97.92
0.1,0.78,0.06,254.79,110.87
0.1,0.78,0.08,270.39,133.75
0.1,0.78,0.1,273.84,132.34
0.1,0.78,0.12,335.46,143.16
0.1,0.78,0.14,325.43,129.24
0.1,0.78,0.16,352.37,167.47
0.1,0.78,0.18,316.18,138.22
0.1,0.78,0.2,354.93,145.54
0.1,0.78,0.22,364.04,176.93
0.1,0.78,0.24,367.92,162.07
0.1,0.78,0.26,355.01,155.58
0.1,0.78,0.28,369.82,153.25
0.1,0.78,0.3,354.94,146.16
0.1,0.78,0.32,372.4,158.8
0.1,0.78,0.34,367.34,180.14
0.1,0.78,0.36,390.44,149.37
0.1,0.78,0.38,375.7,187.77
0.1,0.78,0.4,362.08,162.36
0.1,0.78,0.42,403.78,169.8
0.1,0.78,0.44,383.06,152.59
0.1,0.78,0.46,382.47,161.21
0.1,0.78,0.48,392.35,161.97
0.1,0.78,0.5,378.46,187.62
0.1,0.78,0.52,385.19,171.57
0.1,0.78,0.54,386.75,161.45
0.1,0.78,0.56,403.7,171.29
0.1,0.78,0.58,406.35,179.65
0.1,0.78,0.6,381.13,143.92
0.1,0.78,0.62,373.53,163.59
0.1,0.78,0.64,377.64,175.29
0.1,0.78,0.66,370.08,163.04
0.1,0.78,0.68,380.88,166.39
0.1,0.78,0.7,369.07,162.45
0.1,0.78,0.72,390.88,172.65
0.1,0.78,0.74,389.1,157.36
0.1,0.78,0.76,363.73,166.36
0.1,0.78,0.78,339.92,153.72
0.1,0.78,0.8,344.51,144.42
0.1,0.78,0.82,344.82,148.02
0.1,0.78,0.84,339.63,158.34
0.1,0.78,0.86,305.04,134.61
0.1,0.78,0.88,314.83,136.76
0.1,0.78,0.9,305.18,137.35
0.1,0.78,0.92,303.97,131.11
0.1,0.78,0.94,260.92,113.46
0.1,0.78,0.96,227.81,104.88
0.1,0.78,0.98,223.45,106.97
0.1,0.8,0.02,205.84,95.81
0.1,0.8,0.04,230.36,111.48
0.1,0.8,0.06,257.93,115.98
0.1,0.8,0.08,289.78,126.45
0.1,0.8,0.1,294.95,125.57
0.1,0.8,0.12,286.03,127.87
0.1,0.8,0.14,312.93,145.55
0.1,0.8,0.16,327.96,159.4
0.1,0.8,0.18,320.71,145.59
0.1,0.8,0.2,351.32,164.18
0.1,0.8,0.22,341.87,144.43
0.1,0.8,0.24,361.76,162.66
0.1,0.8,0.26,338.7,141.67
0.1,0.8,0.28,363.38,179.81
0.1,0.8,0.3,338.76,163.44
0.1,0.8,0.32,363.51,164.65
0.1,0.8,0.34,392.43,191.42
0.1,0.8,0.36,362.75,166.78
0.1,0.8,0.38,376.17,165.94
0.1,0.8,0.4,381.03,167.92
0.1,0.8,0.42,405.55,163.54
0.1,0.8,0.44,364.75,165.64
0.1,0.8,0.46,365.27,162.27
0.1,0.8,0.48,383.89,166.63
0.1,0.8,0.5,382.21,154.92
0.1,0.8,0.52,388.36,165.62
0.1,0.8,0.54,380.8,179.58
0.1,0.8,0.56,386.07,165.26
0.1,0.8,0.58,382.78,177.29
0.1,0.8,0.6,404.42,182.17
0.1,0.8,0.62,327.87,137.95
0.1,0.8,0.64,354.78,161.64
0.1,0.8,0.66,352.39,163.41
0.1,0.8,0.68,369.6,175.91
0.1,0.8,0.7,345.08,164.72
0.1,0.8,0.72,375.5,191.02
0.1,0.8,0.74,370.0,163.97
0.1,0.8,0.76,343.38,169.75
0.1,0.8,0.78,346.75,156.28
0.1,0.8,0.8,356.03,154.82
0.1,0.8,0.82,334.93,139.26
0.1,0.8,0.84,315.86,160.11
0.1,0.8,0.86,309.77,135.76
0.1,0.8,0.88,314.59,135.03
0.1,0.8,0.9,291.35,137.49
0.1,0.8,0.92,275.13,126.32
0.1,0.8,0.94,253.99,121.74
0.1,0.8,0.96,236.26,115.7
0.1,0.8,0.98,209.52,99.82
0.1,0.82,0.02,203.68,92.56
0.1,0.82,0.04,216.51,104.72
0.1,0.82,0.06,271.37,129.63
0.1,0.82,0.08,297.66,135.84
0.1,0.82,0.1,292.98,137.19
0.1,0.82,0.12,300.9,147.74
0.1,0.82,0.14,299.03,134.53
0.1,0.82,0.16,307.3,135.69
0.1,0.82,0.18,314.0,131.68
0.1,0.82,0.2,321.11,140.1
0.1,0.82,0.22,329.83,137.11
0.1,0.82,0.24,355.79,151.58
0.1,0.82,0.26,357.4,134.55
0.1,0.82,0.28,375.39,162.55
0.1,0.82,0.3,341.13,158.54
0.1,0.82,0.32,370.18,158.9
0.1,0.82,0.34,371.53,159.16
0.1,0.82,0.36,366.86,154.69
0.1,0.82,0.38,401.24,163.43
0.1,0.82,0.4,361.34,152.86
0.1,0.82,0.42,341.28,170.55
0.1,0.82,0.44,340.43,145.04
0.1,0.82,0.46,383.96,166.14
0.1,0.82,0.48,352.4,161.98
0.1,0.82,0.5,348.99,152.35
0.1,0.82,0.52,361.38,154.26
0.1,0.82,0.54,372.35,169.32
0.1,0.82,0.56,351.13,151.08
0.1,0.82,0.58,381.52,166.2
0.1,0.82,0.6,338.48,183.39
0.1,0.82,0.62,379.37,162.27
0.1,0.82,0.64,390.2,168.97
0.1,0.82,0.66,366.09,162.62
0.1,0.82,0.68,380.21,150.52
0.1,0.82,0.7,343.58,142.08
0.1,0.82,0.72,314.83,148.5
0.1,0.82,0.74,351.29,153.18
0.1,0.82,0.76,332.63,144.23
0.1,0.82,0.78,328.05,137.77
0.1,0.82,0.8,305.39,159.15
0.1,0.82,0.82,338.48,126.42
0.1,0.82,0.84,310.49,135.66
0.1,0.82,0.86,302.84,132.86
0.1,0.82,0.88,297.91,143.72
0.1,0.82,0.9,268.53,129.17
0.1,0.82,0.92,280.15,130.29
0.1,0.82,0.94,261.51,128.89
0.1,0.82,0.96,219.15,108.55
0.1,0.82,0.98,206.88,106.94
0.1,0.84,0.02,196.69,82.14
0.1,0.84,0.04,230.81,116.39
0.1,0.84,0.06,238.2,119.83
0.1,0.84,0.08,257.18,135.05
0.1,0.84,0.1,281.75,137.42
0.1,0.84,0.12,296.51,140.76
0.1,0.84,0.14,293.96,136.07
0.1,0.84,0.16,286.26,126.83
0.1,0.84,0.18,304.95,150.66
0.1,0.84,0.2,307.78,154.89
0.1,0.84,0.22,355.39,144.37
0.1,0.84,0.24,316.78,140.3
0.1,0.84,0.26,334.98,145.68
0.1,0.84,0.28,324.76,149.71
0.1,0.84,0.3,305.79,148.97
0.1,0.84,0.32,363.12,161.86
0.1,0.84,0.34,358.01,152.44
0.1,0.84,0.36,372.32,151.19
0.1,0.84,0.38,347.47,172.75
0.1,0.84,0.4,358.98,133.23
0.1,0.84,0.42,384.66,167.9
0.1,0.84,0.44,378.56,169.08
0.1,0.84,0.46,393.65,166.13
0.1,0.84,0.48,353.78,156.41
0.1,0.84,0.5,371.21,164.13
0.1,0.84,0.52,385.77,161.99
0.1,0.84,0.54,359.68,165.23
0.1,0.84,0.56,371.71,184.82
0.1,0.84,0.58,358.9,168.05
0.1,0.84,0.6,364.94,165.02
0.1,0.84,0.62,354.64,172.64
0.1,0.84,0.64,354.83,156.5
0.1,0.84,0.66,363.58,142.87
0.1,0.84,0.68,366.97,145.78
0.1,0.84,0.7,347.91,156.89
0.1,0.84,0.72,314.36,147.53
0.1,0.84,0.74,308.41,151.99
0.1,0.84,0.76,350.22,168.78
0.1,0.84,0.78,291.2,132.47
0.1,0.84,0.8,327.92,146.15
0.1,0.84,0.82,322.31,139.8
0.1,0.84,0.84,318.21,152.44
0.1,0.84,0.86,304.49,137.47
0.1,0.84,0.88,293.13,123.98
0.1,0.84,0.9,252.18,125.07
0.1,0.84,0.92,262.65,125.03
0.1,0.84,0.94,246.93,122.62
0.1,0.84,0.96,203.69,103.37
0.1,0.84,0.98,200.96,93.65
0.1,0.86,0.02,212.53,102.93
0.1,0.86,0.04,226.4,104.0
0.1,0.86,0.06,251.62,114.0
0.1,0.86,0.08,266.5,120.92
0.1,0.86,0.1,271.85,110.15
0.1,0.86,0.12,286.22,126.56
0.1,0.86,0.14,299.43,119.63
0.1,0.86,0.16,282.61,133.25
0.1,0.86,0.18,311.65,150.91
0.1,0.86,0.2,313.72,134.05
0.1,0.86,0.22,324.68,136.61
0.1,0.86,0.24,337.59,132.67
0.1,0.86,0.26,328.98,153.43
0.1,0.86,0.28,317.69,138.46
0.1,0.86,0.3,339.93,164.65
0.1,0.86,0.32,371.83,156.36
0.1,0.86,0.34,339.81,148.47
0.1,0.86,0.36,341.38,144.29
0.1,0.86,0.38,343.26,152.38
0.1,0.86,0.4,365.4,173.92
0.1,0.86,0.42,339.19,155.21
0.1,0.86,0.44,358.47,150.58
0.1,0.86,0.46,366.3,161.62
0.1,0.86,0.48,349.78,158.5
0.1,0.86,0.5,327.24,150.46
0.1,0.86,0.52,349.73,145.89
0.1,0.86,0.54,360.19,158.15
0.1,0.86,0.56,331.84,152.87
0.1,0.86,0.58,337.77,159.78
0.1,0.86,0.6,356.0,158.28
0.1,0.86,0.62,338.3,162.35
0.1,0.86,0.64,345.94,143.71
0.1,0.86,0.66,360.29,157.97
0.1,0.86,0.68,345.72,148.96
0.1,0.86,0.7,346.9,134.66
0.1,0.86,0.72,338.66,145.99
0.1,0.86,0.74,322.14,140.73
0.1,0.86,0.76,293.15,142.64
