#Col 1: dimension K: 6
#Col 2: specified s: 3
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees100

K,s,n,q0,q1,q2,cost
6,3,50000,0.1,0.1,0.28,241
6,3,50000,0.1,0.1,0.28,407
6,3,50000,0.1,0.1,0.28,178
6,3,50000,0.1,0.1,0.28,274
6,3,50000,0.1,0.1,0.28,253
6,3,50000,0.1,0.1,0.28,299
6,3,50000,0.1,0.1,0.28,333
6,3,50000,0.1,0.1,0.28,555
6,3,50000,0.1,0.1,0.28,286
6,3,50000,0.1,0.1,0.28,328
6,3,50000,0.1,0.1,0.28,529
6,3,50000,0.1,0.1,0.28,161
6,3,50000,0.1,0.1,0.28,245
6,3,50000,0.1,0.1,0.28,239
6,3,50000,0.1,0.1,0.28,212
6,3,50000,0.1,0.1,0.28,243
6,3,50000,0.1,0.1,0.28,242
6,3,50000,0.1,0.1,0.28,218
6,3,50000,0.1,0.1,0.28,507
6,3,50000,0.1,0.1,0.28,302
6,3,50000,0.1,0.1,0.28,593
6,3,50000,0.1,0.1,0.28,260
6,3,50000,0.1,0.1,0.28,399
6,3,50000,0.1,0.1,0.28,206
6,3,50000,0.1,0.1,0.28,335
6,3,50000,0.1,0.1,0.28,107
6,3,50000,0.1,0.1,0.28,173
6,3,50000,0.1,0.1,0.28,230
6,3,50000,0.1,0.1,0.28,477
6,3,50000,0.1,0.1,0.28,337
6,3,50000,0.1,0.1,0.28,358
6,3,50000,0.1,0.1,0.28,247
6,3,50000,0.1,0.1,0.28,139
6,3,50000,0.1,0.1,0.28,304
6,3,50000,0.1,0.1,0.28,423
6,3,50000,0.1,0.1,0.28,436
6,3,50000,0.1,0.1,0.28,306
6,3,50000,0.1,0.1,0.28,177
6,3,50000,0.1,0.1,0.28,365
6,3,50000,0.1,0.1,0.28,435
6,3,50000,0.1,0.1,0.28,302
6,3,50000,0.1,0.1,0.28,157
6,3,50000,0.1,0.1,0.28,406
6,3,50000,0.1,0.1,0.28,322
6,3,50000,0.1,0.1,0.28,651
6,3,50000,0.1,0.1,0.28,487
6,3,50000,0.1,0.1,0.28,236
6,3,50000,0.1,0.1,0.28,478
6,3,50000,0.1,0.1,0.28,194
6,3,50000,0.1,0.1,0.28,341
6,3,50000,0.1,0.1,0.28,500
6,3,50000,0.1,0.1,0.28,218
6,3,50000,0.1,0.1,0.28,222
6,3,50000,0.1,0.1,0.28,343
6,3,50000,0.1,0.1,0.28,412
6,3,50000,0.1,0.1,0.28,245
6,3,50000,0.1,0.1,0.28,140
6,3,50000,0.1,0.1,0.28,582
6,3,50000,0.1,0.1,0.28,460
6,3,50000,0.1,0.1,0.28,387
6,3,50000,0.1,0.1,0.28,447
6,3,50000,0.1,0.1,0.28,401
6,3,50000,0.1,0.1,0.28,99
6,3,50000,0.1,0.1,0.28,454
6,3,50000,0.1,0.1,0.28,319
6,3,50000,0.1,0.1,0.28,233
6,3,50000,0.1,0.1,0.28,98
6,3,50000,0.1,0.1,0.28,322
6,3,50000,0.1,0.1,0.28,321
6,3,50000,0.1,0.1,0.28,670
6,3,50000,0.1,0.1,0.28,146
6,3,50000,0.1,0.1,0.28,86
6,3,50000,0.1,0.1,0.28,148
6,3,50000,0.1,0.1,0.28,529
6,3,50000,0.1,0.1,0.28,311
6,3,50000,0.1,0.1,0.28,285
6,3,50000,0.1,0.1,0.28,237
6,3,50000,0.1,0.1,0.28,401
6,3,50000,0.1,0.1,0.28,195
6,3,50000,0.1,0.1,0.28,312
6,3,50000,0.1,0.1,0.28,152
6,3,50000,0.1,0.1,0.28,360
6,3,50000,0.1,0.1,0.28,256
6,3,50000,0.1,0.1,0.28,276
6,3,50000,0.1,0.1,0.28,524
6,3,50000,0.1,0.1,0.3,376
6,3,50000,0.1,0.1,0.3,352
6,3,50000,0.1,0.1,0.3,319
6,3,50000,0.1,0.1,0.3,190
6,3,50000,0.1,0.1,0.3,231
6,3,50000,0.1,0.1,0.3,218
6,3,50000,0.1,0.1,0.3,497
6,3,50000,0.1,0.1,0.3,263
6,3,50000,0.1,0.1,0.3,39
6,3,50000,0.1,0.1,0.3,399
6,3,50000,0.1,0.1,0.3,383
6,3,50000,0.1,0.1,0.3,138
6,3,50000,0.1,0.1,0.3,59
6,3,50000,0.1,0.1,0.3,221
6,3,50000,0.1,0.1,0.3,525
6,3,50000,0.1,0.1,0.3,185
6,3,50000,0.1,0.1,0.3,764
6,3,50000,0.1,0.1,0.3,192
6,3,50000,0.1,0.1,0.3,492
6,3,50000,0.1,0.1,0.3,244
6,3,50000,0.1,0.1,0.3,315
6,3,50000,0.1,0.1,0.3,242
6,3,50000,0.1,0.1,0.3,273
6,3,50000,0.1,0.1,0.3,235
6,3,50000,0.1,0.1,0.3,495
6,3,50000,0.1,0.1,0.3,317
6,3,50000,0.1,0.1,0.3,244
6,3,50000,0.1,0.1,0.3,106
6,3,50000,0.1,0.1,0.3,158
6,3,50000,0.1,0.1,0.3,141
6,3,50000,0.1,0.1,0.3,327
6,3,50000,0.1,0.1,0.3,437
6,3,50000,0.1,0.1,0.3,96
6,3,50000,0.1,0.1,0.3,703
6,3,50000,0.1,0.1,0.3,178
6,3,50000,0.1,0.1,0.3,175
6,3,50000,0.1,0.1,0.3,177
6,3,50000,0.1,0.1,0.3,379
6,3,50000,0.1,0.1,0.3,562
6,3,50000,0.1,0.1,0.3,466
6,3,50000,0.1,0.1,0.3,201
6,3,50000,0.1,0.1,0.3,307
6,3,50000,0.1,0.1,0.3,372
6,3,50000,0.1,0.1,0.3,403
6,3,50000,0.1,0.1,0.3,325
6,3,50000,0.1,0.1,0.3,418
6,3,50000,0.1,0.1,0.3,153
6,3,50000,0.1,0.1,0.3,603
6,3,50000,0.1,0.1,0.3,268
6,3,50000,0.1,0.1,0.3,282
6,3,50000,0.1,0.1,0.3,214
6,3,50000,0.1,0.1,0.3,274
6,3,50000,0.1,0.1,0.3,182
6,3,50000,0.1,0.1,0.3,495
6,3,50000,0.1,0.1,0.3,345
6,3,50000,0.1,0.1,0.3,450
6,3,50000,0.1,0.1,0.3,194
6,3,50000,0.1,0.1,0.3,628
6,3,50000,0.1,0.1,0.3,610
6,3,50000,0.1,0.1,0.3,194
6,3,50000,0.1,0.1,0.3,208
6,3,50000,0.1,0.1,0.3,165
6,3,50000,0.1,0.1,0.3,251
6,3,50000,0.1,0.1,0.3,376
6,3,50000,0.1,0.1,0.3,301
6,3,50000,0.1,0.1,0.3,432
6,3,50000,0.1,0.1,0.3,179
6,3,50000,0.1,0.1,0.3,252
6,3,50000,0.1,0.1,0.3,396
6,3,50000,0.1,0.1,0.3,423
6,3,50000,0.1,0.1,0.3,348
6,3,50000,0.1,0.1,0.3,210
6,3,50000,0.1,0.1,0.3,185
6,3,50000,0.1,0.1,0.3,72
6,3,50000,0.1,0.1,0.3,443
6,3,50000,0.1,0.1,0.3,209
6,3,50000,0.1,0.1,0.3,106
6,3,50000,0.1,0.1,0.3,195
6,3,50000,0.1,0.1,0.3,333
6,3,50000,0.1,0.1,0.3,111
6,3,50000,0.1,0.1,0.3,210
6,3,50000,0.1,0.1,0.3,268
6,3,50000,0.1,0.1,0.3,189
6,3,50000,0.1,0.1,0.3,247
6,3,50000,0.1,0.1,0.3,92
6,3,50000,0.1,0.1,0.3,183
6,3,50000,0.1,0.1,0.3,500
6,3,50000,0.1,0.1,0.3,157
6,3,50000,0.1,0.1,0.3,668
6,3,50000,0.1,0.1,0.3,306
6,3,50000,0.1,0.1,0.3,296
6,3,50000,0.1,0.1,0.3,406
6,3,50000,0.1,0.1,0.3,284
6,3,50000,0.1,0.1,0.3,339
6,3,50000,0.1,0.1,0.3,343
6,3,50000,0.1,0.1,0.3,550
6,3,50000,0.1,0.1,0.3,453
6,3,50000,0.1,0.1,0.3,437
6,3,50000,0.1,0.1,0.3,191
6,3,50000,0.1,0.1,0.3,221
6,3,50000,0.1,0.1,0.32,219
6,3,50000,0.1,0.1,0.32,427
6,3,50000,0.1,0.1,0.32,342
6,3,50000,0.1,0.1,0.32,240
6,3,50000,0.1,0.1,0.32,193
6,3,50000,0.1,0.1,0.32,294
6,3,50000,0.1,0.1,0.32,249
6,3,50000,0.1,0.1,0.32,468
6,3,50000,0.1,0.1,0.32,380
6,3,50000,0.1,0.1,0.32,566
6,3,50000,0.1,0.1,0.32,167
6,3,50000,0.1,0.1,0.32,305
6,3,50000,0.1,0.1,0.32,304
6,3,50000,0.1,0.1,0.32,185
6,3,50000,0.1,0.1,0.32,438
6,3,50000,0.1,0.1,0.32,148
6,3,50000,0.1,0.1,0.32,250
6,3,50000,0.1,0.1,0.32,408
6,3,50000,0.1,0.1,0.32,260
6,3,50000,0.1,0.1,0.32,384
6,3,50000,0.1,0.1,0.32,107
6,3,50000,0.1,0.1,0.32,509
6,3,50000,0.1,0.1,0.32,564
6,3,50000,0.1,0.1,0.32,209
6,3,50000,0.1,0.1,0.32,519
6,3,50000,0.1,0.1,0.32,376
6,3,50000,0.1,0.1,0.32,227
6,3,50000,0.1,0.1,0.32,93
6,3,50000,0.1,0.1,0.32,313
6,3,50000,0.1,0.1,0.32,322
6,3,50000,0.1,0.1,0.32,243
6,3,50000,0.1,0.1,0.32,418
6,3,50000,0.1,0.1,0.32,257
6,3,50000,0.1,0.1,0.32,400
6,3,50000,0.1,0.1,0.32,389
6,3,50000,0.1,0.1,0.32,555
6,3,50000,0.1,0.1,0.32,320
6,3,50000,0.1,0.1,0.32,326
6,3,50000,0.1,0.1,0.32,364
6,3,50000,0.1,0.1,0.32,441
6,3,50000,0.1,0.1,0.32,262
6,3,50000,0.1,0.1,0.32,431
6,3,50000,0.1,0.1,0.32,341
6,3,50000,0.1,0.1,0.32,496
6,3,50000,0.1,0.1,0.32,215
6,3,50000,0.1,0.1,0.32,118
6,3,50000,0.1,0.1,0.32,269
6,3,50000,0.1,0.1,0.32,147
6,3,50000,0.1,0.1,0.32,311
6,3,50000,0.1,0.1,0.32,173
6,3,50000,0.1,0.1,0.32,444
6,3,50000,0.1,0.1,0.32,211
6,3,50000,0.1,0.1,0.32,153
6,3,50000,0.1,0.1,0.32,482
6,3,50000,0.1,0.1,0.32,310
6,3,50000,0.1,0.1,0.32,219
6,3,50000,0.1,0.1,0.32,157
6,3,50000,0.1,0.1,0.32,477
6,3,50000,0.1,0.1,0.32,247
6,3,50000,0.1,0.1,0.32,173
6,3,50000,0.1,0.1,0.32,450
6,3,50000,0.1,0.1,0.32,300
6,3,50000,0.1,0.1,0.32,304
6,3,50000,0.1,0.1,0.32,103
6,3,50000,0.1,0.1,0.32,476
6,3,50000,0.1,0.1,0.32,331
6,3,50000,0.1,0.1,0.32,152
6,3,50000,0.1,0.1,0.32,115
6,3,50000,0.1,0.1,0.32,54
6,3,50000,0.1,0.1,0.32,362
6,3,50000,0.1,0.1,0.32,405
6,3,50000,0.1,0.1,0.32,137
6,3,50000,0.1,0.1,0.32,246
6,3,50000,0.1,0.1,0.32,330
6,3,50000,0.1,0.1,0.32,96
6,3,50000,0.1,0.1,0.32,365
6,3,50000,0.1,0.1,0.32,383
6,3,50000,0.1,0.1,0.32,495
6,3,50000,0.1,0.1,0.32,726
6,3,50000,0.1,0.1,0.32,410
6,3,50000,0.1,0.1,0.32,169
6,3,50000,0.1,0.1,0.32,261
6,3,50000,0.1,0.1,0.32,36
6,3,50000,0.1,0.1,0.32,394
6,3,50000,0.1,0.1,0.32,540
6,3,50000,0.1,0.1,0.32,161
6,3,50000,0.1,0.1,0.32,412
6,3,50000,0.1,0.1,0.32,85
6,3,50000,0.1,0.1,0.32,529
6,3,50000,0.1,0.1,0.32,250
6,3,50000,0.1,0.1,0.32,392
6,3,50000,0.1,0.1,0.32,155
6,3,50000,0.1,0.1,0.32,235
6,3,50000,0.1,0.1,0.32,183
6,3,50000,0.1,0.1,0.32,670
6,3,50000,0.1,0.1,0.32,426
6,3,50000,0.1,0.1,0.32,292
6,3,50000,0.1,0.1,0.32,154
6,3,50000,0.1,0.1,0.32,496
6,3,50000,0.1,0.1,0.32,448
6,3,50000,0.1,0.1,0.34,484
6,3,50000,0.1,0.1,0.34,236
6,3,50000,0.1,0.1,0.34,104
6,3,50000,0.1,0.1,0.34,215
6,3,50000,0.1,0.1,0.34,304
6,3,50000,0.1,0.1,0.34,338
6,3,50000,0.1,0.1,0.34,96
6,3,50000,0.1,0.1,0.34,408
6,3,50000,0.1,0.1,0.34,122
6,3,50000,0.1,0.1,0.34,256
6,3,50000,0.1,0.1,0.34,394
6,3,50000,0.1,0.1,0.34,40
6,3,50000,0.1,0.1,0.34,369
6,3,50000,0.1,0.1,0.34,517
6,3,50000,0.1,0.1,0.34,327
6,3,50000,0.1,0.1,0.34,488
6,3,50000,0.1,0.1,0.34,301
6,3,50000,0.1,0.1,0.34,467
6,3,50000,0.1,0.1,0.34,297
6,3,50000,0.1,0.1,0.34,450
6,3,50000,0.1,0.1,0.34,477
6,3,50000,0.1,0.1,0.34,153
6,3,50000,0.1,0.1,0.34,258
6,3,50000,0.1,0.1,0.34,186
6,3,50000,0.1,0.1,0.34,368
6,3,50000,0.1,0.1,0.34,373
6,3,50000,0.1,0.1,0.34,124
6,3,50000,0.1,0.1,0.34,401
6,3,50000,0.1,0.1,0.34,428
6,3,50000,0.1,0.1,0.34,287
6,3,50000,0.1,0.1,0.34,213
6,3,50000,0.1,0.1,0.34,343
6,3,50000,0.1,0.1,0.34,348
6,3,50000,0.1,0.1,0.34,467
6,3,50000,0.1,0.1,0.34,359
6,3,50000,0.1,0.1,0.34,63
6,3,50000,0.1,0.1,0.34,443
6,3,50000,0.1,0.1,0.34,139
6,3,50000,0.1,0.1,0.34,287
6,3,50000,0.1,0.1,0.34,518
6,3,50000,0.1,0.1,0.34,538
6,3,50000,0.1,0.1,0.34,347
6,3,50000,0.1,0.1,0.34,299
6,3,50000,0.1,0.1,0.34,278
6,3,50000,0.1,0.1,0.34,422
6,3,50000,0.1,0.1,0.34,206
6,3,50000,0.1,0.1,0.34,142
6,3,50000,0.1,0.1,0.34,438
6,3,50000,0.1,0.1,0.34,180
6,3,50000,0.1,0.1,0.34,171
6,3,50000,0.1,0.1,0.34,447
6,3,50000,0.1,0.1,0.34,468
6,3,50000,0.1,0.1,0.34,356
6,3,50000,0.1,0.1,0.34,262
6,3,50000,0.1,0.1,0.34,314
6,3,50000,0.1,0.1,0.34,188
6,3,50000,0.1,0.1,0.34,338
6,3,50000,0.1,0.1,0.34,428
6,3,50000,0.1,0.1,0.34,259
6,3,50000,0.1,0.1,0.34,305
6,3,50000,0.1,0.1,0.34,546
6,3,50000,0.1,0.1,0.34,428
6,3,50000,0.1,0.1,0.34,308
6,3,50000,0.1,0.1,0.34,567
6,3,50000,0.1,0.1,0.34,270
6,3,50000,0.1,0.1,0.34,262
6,3,50000,0.1,0.1,0.34,494
6,3,50000,0.1,0.1,0.34,277
6,3,50000,0.1,0.1,0.34,196
6,3,50000,0.1,0.1,0.34,195
6,3,50000,0.1,0.1,0.34,143
6,3,50000,0.1,0.1,0.34,432
6,3,50000,0.1,0.1,0.34,197
6,3,50000,0.1,0.1,0.34,394
6,3,50000,0.1,0.1,0.34,331
6,3,50000,0.1,0.1,0.34,354
6,3,50000,0.1,0.1,0.34,242
6,3,50000,0.1,0.1,0.34,168
6,3,50000,0.1,0.1,0.34,138
6,3,50000,0.1,0.1,0.34,519
6,3,50000,0.1,0.1,0.34,450
6,3,50000,0.1,0.1,0.34,349
6,3,50000,0.1,0.1,0.34,301
6,3,50000,0.1,0.1,0.34,391
6,3,50000,0.1,0.1,0.34,226
6,3,50000,0.1,0.1,0.34,171
6,3,50000,0.1,0.1,0.34,473
6,3,50000,0.1,0.1,0.34,149
6,3,50000,0.1,0.1,0.34,599
6,3,50000,0.1,0.1,0.34,196
6,3,50000,0.1,0.1,0.34,413
6,3,50000,0.1,0.1,0.34,244
6,3,50000,0.1,0.1,0.34,508
6,3,50000,0.1,0.1,0.34,278
6,3,50000,0.1,0.1,0.34,153
6,3,50000,0.1,0.1,0.34,172
6,3,50000,0.1,0.1,0.34,235
6,3,50000,0.1,0.1,0.34,135
6,3,50000,0.1,0.1,0.34,190
6,3,50000,0.1,0.1,0.34,294
6,3,50000,0.1,0.1,0.36,313
6,3,50000,0.1,0.1,0.36,173
6,3,50000,0.1,0.1,0.36,264
6,3,50000,0.1,0.1,0.36,189
6,3,50000,0.1,0.1,0.36,278
6,3,50000,0.1,0.1,0.36,231
6,3,50000,0.1,0.1,0.36,123
6,3,50000,0.1,0.1,0.36,83
6,3,50000,0.1,0.1,0.36,575
6,3,50000,0.1,0.1,0.36,366
6,3,50000,0.1,0.1,0.36,333
6,3,50000,0.1,0.1,0.36,274
6,3,50000,0.1,0.1,0.36,197
6,3,50000,0.1,0.1,0.36,211
6,3,50000,0.1,0.1,0.36,163
6,3,50000,0.1,0.1,0.36,387
6,3,50000,0.1,0.1,0.36,385
6,3,50000,0.1,0.1,0.36,686
6,3,50000,0.1,0.1,0.36,207
6,3,50000,0.1,0.1,0.36,318
6,3,50000,0.1,0.1,0.36,290
6,3,50000,0.1,0.1,0.36,257
6,3,50000,0.1,0.1,0.36,208
6,3,50000,0.1,0.1,0.36,313
6,3,50000,0.1,0.1,0.36,372
6,3,50000,0.1,0.1,0.36,325
6,3,50000,0.1,0.1,0.36,612
6,3,50000,0.1,0.1,0.36,397
6,3,50000,0.1,0.1,0.36,397
6,3,50000,0.1,0.1,0.36,320
6,3,50000,0.1,0.1,0.36,259
6,3,50000,0.1,0.1,0.36,237
6,3,50000,0.1,0.1,0.36,104
6,3,50000,0.1,0.1,0.36,104
6,3,50000,0.1,0.1,0.36,227
6,3,50000,0.1,0.1,0.36,260
6,3,50000,0.1,0.1,0.36,194
6,3,50000,0.1,0.1,0.36,125
6,3,50000,0.1,0.1,0.36,201
6,3,50000,0.1,0.1,0.36,394
6,3,50000,0.1,0.1,0.36,151
6,3,50000,0.1,0.1,0.36,119
6,3,50000,0.1,0.1,0.36,327
6,3,50000,0.1,0.1,0.36,102
6,3,50000,0.1,0.1,0.36,216
6,3,50000,0.1,0.1,0.36,374
6,3,50000,0.1,0.1,0.36,155
6,3,50000,0.1,0.1,0.36,300
6,3,50000,0.1,0.1,0.36,369
6,3,50000,0.1,0.1,0.36,779
6,3,50000,0.1,0.1,0.36,210
6,3,50000,0.1,0.1,0.36,226
6,3,50000,0.1,0.1,0.36,434
6,3,50000,0.1,0.1,0.36,227
6,3,50000,0.1,0.1,0.36,274
6,3,50000,0.1,0.1,0.36,245
6,3,50000,0.1,0.1,0.36,228
6,3,50000,0.1,0.1,0.36,254
6,3,50000,0.1,0.1,0.36,459
6,3,50000,0.1,0.1,0.36,366
6,3,50000,0.1,0.1,0.36,297
6,3,50000,0.1,0.1,0.36,364
6,3,50000,0.1,0.1,0.36,214
6,3,50000,0.1,0.1,0.36,181
6,3,50000,0.1,0.1,0.36,86
6,3,50000,0.1,0.1,0.36,306
6,3,50000,0.1,0.1,0.36,212
6,3,50000,0.1,0.1,0.36,144
6,3,50000,0.1,0.1,0.36,371
6,3,50000,0.1,0.1,0.36,228
6,3,50000,0.1,0.1,0.36,281
6,3,50000,0.1,0.1,0.36,412
6,3,50000,0.1,0.1,0.36,348
6,3,50000,0.1,0.1,0.36,144
6,3,50000,0.1,0.1,0.36,124
6,3,50000,0.1,0.1,0.36,513
6,3,50000,0.1,0.1,0.36,239
6,3,50000,0.1,0.1,0.36,337
6,3,50000,0.1,0.1,0.36,709
6,3,50000,0.1,0.1,0.36,171
6,3,50000,0.1,0.1,0.36,99
6,3,50000,0.1,0.1,0.36,366
6,3,50000,0.1,0.1,0.36,277
6,3,50000,0.1,0.1,0.36,441
6,3,50000,0.1,0.1,0.36,109
6,3,50000,0.1,0.1,0.36,193
6,3,50000,0.1,0.1,0.36,134
6,3,50000,0.1,0.1,0.36,289
6,3,50000,0.1,0.1,0.36,222
6,3,50000,0.1,0.1,0.36,182
6,3,50000,0.1,0.1,0.36,103
6,3,50000,0.1,0.1,0.36,200
6,3,50000,0.1,0.1,0.36,259
6,3,50000,0.1,0.1,0.36,188
6,3,50000,0.1,0.1,0.36,436
6,3,50000,0.1,0.1,0.36,333
6,3,50000,0.1,0.1,0.36,276
6,3,50000,0.1,0.1,0.36,350
6,3,50000,0.1,0.1,0.36,384
6,3,50000,0.1,0.1,0.36,203
6,3,50000,0.1,0.1,0.38,175
6,3,50000,0.1,0.1,0.38,161
6,3,50000,0.1,0.1,0.38,167
6,3,50000,0.1,0.1,0.38,504
6,3,50000,0.1,0.1,0.38,130
6,3,50000,0.1,0.1,0.38,610
6,3,50000,0.1,0.1,0.38,272
6,3,50000,0.1,0.1,0.38,292
6,3,50000,0.1,0.1,0.38,150
6,3,50000,0.1,0.1,0.38,253
6,3,50000,0.1,0.1,0.38,93
6,3,50000,0.1,0.1,0.38,334
6,3,50000,0.1,0.1,0.38,184
6,3,50000,0.1,0.1,0.38,199
6,3,50000,0.1,0.1,0.38,428
6,3,50000,0.1,0.1,0.38,266
6,3,50000,0.1,0.1,0.38,232
6,3,50000,0.1,0.1,0.38,514
6,3,50000,0.1,0.1,0.38,521
6,3,50000,0.1,0.1,0.38,154
6,3,50000,0.1,0.1,0.38,439
6,3,50000,0.1,0.1,0.38,262
6,3,50000,0.1,0.1,0.38,563
6,3,50000,0.1,0.1,0.38,345
6,3,50000,0.1,0.1,0.38,316
6,3,50000,0.1,0.1,0.38,230
6,3,50000,0.1,0.1,0.38,151
6,3,50000,0.1,0.1,0.38,334
6,3,50000,0.1,0.1,0.38,454
6,3,50000,0.1,0.1,0.38,180
6,3,50000,0.1,0.1,0.38,308
6,3,50000,0.1,0.1,0.38,371
6,3,50000,0.1,0.1,0.38,159
6,3,50000,0.1,0.1,0.38,286
6,3,50000,0.1,0.1,0.38,196
6,3,50000,0.1,0.1,0.38,316
6,3,50000,0.1,0.1,0.38,275
6,3,50000,0.1,0.1,0.38,666
6,3,50000,0.1,0.1,0.38,443
6,3,50000,0.1,0.1,0.38,530
6,3,50000,0.1,0.1,0.38,354
6,3,50000,0.1,0.1,0.38,402
6,3,50000,0.1,0.1,0.38,502
6,3,50000,0.1,0.1,0.38,195
6,3,50000,0.1,0.1,0.38,349
6,3,50000,0.1,0.1,0.38,334
6,3,50000,0.1,0.1,0.38,225
6,3,50000,0.1,0.1,0.38,192
6,3,50000,0.1,0.1,0.38,197
6,3,50000,0.1,0.1,0.38,365
6,3,50000,0.1,0.1,0.38,166
6,3,50000,0.1,0.1,0.38,113
6,3,50000,0.1,0.1,0.38,229
6,3,50000,0.1,0.1,0.38,258
6,3,50000,0.1,0.1,0.38,140
6,3,50000,0.1,0.1,0.38,117
6,3,50000,0.1,0.1,0.38,370
6,3,50000,0.1,0.1,0.38,300
6,3,50000,0.1,0.1,0.38,289
6,3,50000,0.1,0.1,0.38,285
6,3,50000,0.1,0.1,0.38,237
6,3,50000,0.1,0.1,0.38,266
6,3,50000,0.1,0.1,0.38,437
6,3,50000,0.1,0.1,0.38,251
6,3,50000,0.1,0.1,0.38,144
6,3,50000,0.1,0.1,0.38,432
6,3,50000,0.1,0.1,0.38,248
6,3,50000,0.1,0.1,0.38,346
6,3,50000,0.1,0.1,0.38,190
6,3,50000,0.1,0.1,0.38,248
6,3,50000,0.1,0.1,0.38,370
6,3,50000,0.1,0.1,0.38,317
6,3,50000,0.1,0.1,0.38,227
6,3,50000,0.1,0.1,0.38,88
6,3,50000,0.1,0.1,0.38,234
6,3,50000,0.1,0.1,0.38,331
6,3,50000,0.1,0.1,0.38,164
6,3,50000,0.1,0.1,0.38,268
6,3,50000,0.1,0.1,0.38,289
6,3,50000,0.1,0.1,0.38,524
6,3,50000,0.1,0.1,0.38,597
6,3,50000,0.1,0.1,0.38,530
6,3,50000,0.1,0.1,0.38,417
6,3,50000,0.1,0.1,0.38,264
6,3,50000,0.1,0.1,0.38,62
6,3,50000,0.1,0.1,0.38,315
6,3,50000,0.1,0.1,0.38,500
6,3,50000,0.1,0.1,0.38,196
6,3,50000,0.1,0.1,0.38,586
6,3,50000,0.1,0.1,0.38,736
6,3,50000,0.1,0.1,0.38,202
6,3,50000,0.1,0.1,0.38,609
6,3,50000,0.1,0.1,0.38,154
6,3,50000,0.1,0.1,0.38,374
6,3,50000,0.1,0.1,0.38,387
6,3,50000,0.1,0.1,0.38,490
6,3,50000,0.1,0.1,0.38,317
6,3,50000,0.1,0.1,0.38,424
6,3,50000,0.1,0.1,0.38,460
6,3,50000,0.1,0.1,0.38,191
6,3,50000,0.1,0.1,0.4,233
6,3,50000,0.1,0.1,0.4,315
6,3,50000,0.1,0.1,0.4,346
6,3,50000,0.1,0.1,0.4,172
6,3,50000,0.1,0.1,0.4,248
6,3,50000,0.1,0.1,0.4,314
6,3,50000,0.1,0.1,0.4,382
6,3,50000,0.1,0.1,0.4,226
6,3,50000,0.1,0.1,0.4,71
6,3,50000,0.1,0.1,0.4,265
6,3,50000,0.1,0.1,0.4,524
6,3,50000,0.1,0.1,0.4,315
6,3,50000,0.1,0.1,0.4,642
6,3,50000,0.1,0.1,0.4,312
6,3,50000,0.1,0.1,0.4,563
6,3,50000,0.1,0.1,0.4,209
6,3,50000,0.1,0.1,0.4,223
6,3,50000,0.1,0.1,0.4,192
6,3,50000,0.1,0.1,0.4,239
6,3,50000,0.1,0.1,0.4,371
6,3,50000,0.1,0.1,0.4,299
6,3,50000,0.1,0.1,0.4,258
6,3,50000,0.1,0.1,0.4,105
6,3,50000,0.1,0.1,0.4,269
6,3,50000,0.1,0.1,0.4,266
6,3,50000,0.1,0.1,0.4,389
6,3,50000,0.1,0.1,0.4,717
6,3,50000,0.1,0.1,0.4,189
6,3,50000,0.1,0.1,0.4,155
6,3,50000,0.1,0.1,0.4,180
6,3,50000,0.1,0.1,0.4,295
6,3,50000,0.1,0.1,0.4,269
6,3,50000,0.1,0.1,0.4,156
6,3,50000,0.1,0.1,0.4,318
6,3,50000,0.1,0.1,0.4,440
6,3,50000,0.1,0.1,0.4,421
6,3,50000,0.1,0.1,0.4,219
6,3,50000,0.1,0.1,0.4,546
6,3,50000,0.1,0.1,0.4,275
6,3,50000,0.1,0.1,0.4,556
6,3,50000,0.1,0.1,0.4,347
6,3,50000,0.1,0.1,0.4,428
6,3,50000,0.1,0.1,0.4,48
6,3,50000,0.1,0.1,0.4,418
6,3,50000,0.1,0.1,0.4,256
6,3,50000,0.1,0.1,0.4,117
6,3,50000,0.1,0.1,0.4,476
6,3,50000,0.1,0.1,0.4,592
6,3,50000,0.1,0.1,0.4,611
6,3,50000,0.1,0.1,0.4,242
6,3,50000,0.1,0.1,0.4,318
6,3,50000,0.1,0.1,0.4,352
6,3,50000,0.1,0.1,0.4,351
6,3,50000,0.1,0.1,0.4,140
6,3,50000,0.1,0.1,0.4,427
6,3,50000,0.1,0.1,0.4,241
6,3,50000,0.1,0.1,0.4,230
6,3,50000,0.1,0.1,0.4,352
6,3,50000,0.1,0.1,0.4,171
6,3,50000,0.1,0.1,0.4,204
6,3,50000,0.1,0.1,0.4,332
6,3,50000,0.1,0.1,0.4,97
6,3,50000,0.1,0.1,0.4,216
6,3,50000,0.1,0.1,0.4,373
6,3,50000,0.1,0.1,0.4,451
6,3,50000,0.1,0.1,0.4,601
6,3,50000,0.1,0.1,0.4,334
6,3,50000,0.1,0.1,0.4,280
6,3,50000,0.1,0.1,0.4,316
6,3,50000,0.1,0.1,0.4,250
6,3,50000,0.1,0.1,0.4,248
6,3,50000,0.1,0.1,0.4,455
6,3,50000,0.1,0.1,0.4,291
6,3,50000,0.1,0.1,0.4,424
6,3,50000,0.1,0.1,0.4,451
6,3,50000,0.1,0.1,0.4,210
6,3,50000,0.1,0.1,0.4,631
