#Col 1: dimension K: 6
#Col 2: specified s: 3
#Col 3: min n: 50000
#Col 4: max n50000
#Col 5: pas n1
#Col 7: n of trees100

K,s,n,q0,q1,q2,cost
6,3,50000,0.1,0.5,0.14,212
6,3,50000,0.1,0.5,0.14,370
6,3,50000,0.1,0.5,0.14,59
6,3,50000,0.1,0.5,0.14,323
6,3,50000,0.1,0.5,0.14,163
6,3,50000,0.1,0.5,0.14,797
6,3,50000,0.1,0.5,0.14,382
6,3,50000,0.1,0.5,0.14,471
6,3,50000,0.1,0.5,0.14,191
6,3,50000,0.1,0.5,0.14,620
6,3,50000,0.1,0.5,0.14,334
6,3,50000,0.1,0.5,0.14,315
6,3,50000,0.1,0.5,0.14,577
6,3,50000,0.1,0.5,0.14,407
6,3,50000,0.1,0.5,0.14,476
6,3,50000,0.1,0.5,0.14,305
6,3,50000,0.1,0.5,0.14,660
6,3,50000,0.1,0.5,0.14,191
6,3,50000,0.1,0.5,0.14,212
6,3,50000,0.1,0.5,0.14,271
6,3,50000,0.1,0.5,0.14,524
6,3,50000,0.1,0.5,0.14,329
6,3,50000,0.1,0.5,0.14,526
6,3,50000,0.1,0.5,0.14,93
6,3,50000,0.1,0.5,0.14,279
6,3,50000,0.1,0.5,0.14,117
6,3,50000,0.1,0.5,0.14,496
6,3,50000,0.1,0.5,0.14,117
6,3,50000,0.1,0.5,0.14,630
6,3,50000,0.1,0.5,0.14,446
6,3,50000,0.1,0.5,0.14,707
6,3,50000,0.1,0.5,0.14,196
6,3,50000,0.1,0.5,0.14,246
6,3,50000,0.1,0.5,0.14,369
6,3,50000,0.1,0.5,0.14,521
6,3,50000,0.1,0.5,0.14,329
6,3,50000,0.1,0.5,0.14,405
6,3,50000,0.1,0.5,0.14,224
6,3,50000,0.1,0.5,0.14,102
6,3,50000,0.1,0.5,0.14,532
6,3,50000,0.1,0.5,0.14,393
6,3,50000,0.1,0.5,0.14,387
6,3,50000,0.1,0.5,0.14,250
6,3,50000,0.1,0.5,0.16,381
6,3,50000,0.1,0.5,0.16,345
6,3,50000,0.1,0.5,0.16,654
6,3,50000,0.1,0.5,0.16,356
6,3,50000,0.1,0.5,0.16,407
6,3,50000,0.1,0.5,0.16,550
6,3,50000,0.1,0.5,0.16,356
6,3,50000,0.1,0.5,0.16,175
6,3,50000,0.1,0.5,0.16,446
6,3,50000,0.1,0.5,0.16,280
6,3,50000,0.1,0.5,0.16,537
6,3,50000,0.1,0.5,0.16,603
6,3,50000,0.1,0.5,0.16,180
6,3,50000,0.1,0.5,0.16,350
6,3,50000,0.1,0.5,0.16,648
6,3,50000,0.1,0.5,0.16,459
6,3,50000,0.1,0.5,0.16,370
6,3,50000,0.1,0.5,0.16,270
6,3,50000,0.1,0.5,0.16,536
6,3,50000,0.1,0.5,0.16,154
6,3,50000,0.1,0.5,0.16,526
6,3,50000,0.1,0.5,0.16,146
6,3,50000,0.1,0.5,0.16,358
6,3,50000,0.1,0.5,0.16,672
6,3,50000,0.1,0.5,0.16,291
6,3,50000,0.1,0.5,0.16,453
6,3,50000,0.1,0.5,0.16,402
6,3,50000,0.1,0.5,0.16,210
6,3,50000,0.1,0.5,0.16,305
6,3,50000,0.1,0.5,0.16,190
6,3,50000,0.1,0.5,0.16,297
6,3,50000,0.1,0.5,0.16,312
6,3,50000,0.1,0.5,0.16,120
6,3,50000,0.1,0.5,0.16,238
6,3,50000,0.1,0.5,0.16,137
6,3,50000,0.1,0.5,0.16,32
6,3,50000,0.1,0.5,0.16,103
6,3,50000,0.1,0.5,0.16,431
6,3,50000,0.1,0.5,0.16,382
6,3,50000,0.1,0.5,0.16,453
6,3,50000,0.1,0.5,0.16,477
6,3,50000,0.1,0.5,0.16,232
6,3,50000,0.1,0.5,0.16,434
6,3,50000,0.1,0.5,0.16,314
6,3,50000,0.1,0.5,0.16,121
6,3,50000,0.1,0.5,0.16,183
6,3,50000,0.1,0.5,0.16,376
6,3,50000,0.1,0.5,0.16,772
6,3,50000,0.1,0.5,0.16,368
6,3,50000,0.1,0.5,0.16,431
6,3,50000,0.1,0.5,0.16,393
6,3,50000,0.1,0.5,0.16,197
6,3,50000,0.1,0.5,0.16,349
6,3,50000,0.1,0.5,0.16,667
6,3,50000,0.1,0.5,0.16,137
6,3,50000,0.1,0.5,0.16,158
6,3,50000,0.1,0.5,0.16,173
6,3,50000,0.1,0.5,0.16,342
6,3,50000,0.1,0.5,0.16,462
6,3,50000,0.1,0.5,0.16,252
6,3,50000,0.1,0.5,0.16,223
6,3,50000,0.1,0.5,0.16,635
6,3,50000,0.1,0.5,0.16,266
6,3,50000,0.1,0.5,0.16,125
6,3,50000,0.1,0.5,0.16,85
6,3,50000,0.1,0.5,0.16,333
6,3,50000,0.1,0.5,0.16,743
6,3,50000,0.1,0.5,0.16,312
6,3,50000,0.1,0.5,0.16,259
6,3,50000,0.1,0.5,0.16,154
6,3,50000,0.1,0.5,0.16,796
6,3,50000,0.1,0.5,0.16,236
6,3,50000,0.1,0.5,0.16,385
6,3,50000,0.1,0.5,0.16,317
6,3,50000,0.1,0.5,0.16,530
6,3,50000,0.1,0.5,0.16,127
6,3,50000,0.1,0.5,0.16,208
6,3,50000,0.1,0.5,0.16,696
6,3,50000,0.1,0.5,0.16,562
6,3,50000,0.1,0.5,0.16,342
6,3,50000,0.1,0.5,0.16,210
6,3,50000,0.1,0.5,0.16,333
6,3,50000,0.1,0.5,0.16,558
6,3,50000,0.1,0.5,0.16,411
6,3,50000,0.1,0.5,0.16,380
6,3,50000,0.1,0.5,0.16,366
6,3,50000,0.1,0.5,0.16,252
6,3,50000,0.1,0.5,0.16,627
6,3,50000,0.1,0.5,0.16,586
6,3,50000,0.1,0.5,0.16,91
6,3,50000,0.1,0.5,0.16,164
6,3,50000,0.1,0.5,0.16,224
6,3,50000,0.1,0.5,0.16,596
6,3,50000,0.1,0.5,0.16,236
6,3,50000,0.1,0.5,0.16,85
6,3,50000,0.1,0.5,0.16,213
6,3,50000,0.1,0.5,0.16,543
6,3,50000,0.1,0.5,0.16,155
6,3,50000,0.1,0.5,0.16,568
6,3,50000,0.1,0.5,0.16,303
6,3,50000,0.1,0.5,0.18,350
6,3,50000,0.1,0.5,0.18,621
6,3,50000,0.1,0.5,0.18,299
6,3,50000,0.1,0.5,0.18,296
6,3,50000,0.1,0.5,0.18,188
6,3,50000,0.1,0.5,0.18,327
6,3,50000,0.1,0.5,0.18,289
6,3,50000,0.1,0.5,0.18,286
6,3,50000,0.1,0.5,0.18,360
6,3,50000,0.1,0.5,0.18,679
6,3,50000,0.1,0.5,0.18,507
6,3,50000,0.1,0.5,0.18,425
6,3,50000,0.1,0.5,0.18,270
6,3,50000,0.1,0.5,0.18,444
6,3,50000,0.1,0.5,0.18,95
6,3,50000,0.1,0.5,0.18,292
6,3,50000,0.1,0.5,0.18,446
6,3,50000,0.1,0.5,0.18,449
6,3,50000,0.1,0.5,0.18,553
6,3,50000,0.1,0.5,0.18,412
6,3,50000,0.1,0.5,0.18,262
6,3,50000,0.1,0.5,0.18,253
6,3,50000,0.1,0.5,0.18,608
6,3,50000,0.1,0.5,0.18,578
6,3,50000,0.1,0.5,0.18,136
6,3,50000,0.1,0.5,0.18,359
6,3,50000,0.1,0.5,0.18,203
6,3,50000,0.1,0.5,0.18,802
6,3,50000,0.1,0.5,0.18,503
6,3,50000,0.1,0.5,0.18,687
6,3,50000,0.1,0.5,0.18,258
6,3,50000,0.1,0.5,0.18,537
6,3,50000,0.1,0.5,0.18,395
6,3,50000,0.1,0.5,0.18,262
6,3,50000,0.1,0.5,0.18,495
6,3,50000,0.1,0.5,0.18,158
6,3,50000,0.1,0.5,0.18,813
6,3,50000,0.1,0.5,0.18,389
6,3,50000,0.1,0.5,0.18,634
6,3,50000,0.1,0.5,0.18,128
6,3,50000,0.1,0.5,0.18,223
6,3,50000,0.1,0.5,0.18,608
6,3,50000,0.1,0.5,0.18,424
6,3,50000,0.1,0.5,0.18,173
6,3,50000,0.1,0.5,0.18,341
6,3,50000,0.1,0.5,0.18,366
6,3,50000,0.1,0.5,0.18,439
6,3,50000,0.1,0.5,0.18,260
6,3,50000,0.1,0.5,0.18,133
6,3,50000,0.1,0.5,0.18,413
6,3,50000,0.1,0.5,0.18,250
6,3,50000,0.1,0.5,0.18,514
6,3,50000,0.1,0.5,0.18,469
6,3,50000,0.1,0.5,0.18,363
6,3,50000,0.1,0.5,0.18,113
6,3,50000,0.1,0.5,0.18,333
6,3,50000,0.1,0.5,0.18,797
6,3,50000,0.1,0.5,0.18,286
6,3,50000,0.1,0.5,0.18,559
6,3,50000,0.1,0.5,0.18,303
6,3,50000,0.1,0.5,0.18,588
6,3,50000,0.1,0.5,0.18,113
6,3,50000,0.1,0.5,0.18,400
6,3,50000,0.1,0.5,0.18,208
6,3,50000,0.1,0.5,0.18,172
6,3,50000,0.1,0.5,0.18,321
6,3,50000,0.1,0.5,0.18,406
6,3,50000,0.1,0.5,0.18,276
6,3,50000,0.1,0.5,0.18,141
6,3,50000,0.1,0.5,0.18,790
6,3,50000,0.1,0.5,0.18,300
6,3,50000,0.1,0.5,0.18,316
6,3,50000,0.1,0.5,0.18,229
6,3,50000,0.1,0.5,0.18,424
6,3,50000,0.1,0.5,0.18,286
6,3,50000,0.1,0.5,0.18,208
6,3,50000,0.1,0.5,0.18,480
6,3,50000,0.1,0.5,0.18,203
6,3,50000,0.1,0.5,0.18,372
6,3,50000,0.1,0.5,0.18,196
6,3,50000,0.1,0.5,0.18,336
6,3,50000,0.1,0.5,0.18,229
6,3,50000,0.1,0.5,0.18,398
6,3,50000,0.1,0.5,0.18,336
6,3,50000,0.1,0.5,0.18,193
6,3,50000,0.1,0.5,0.18,361
6,3,50000,0.1,0.5,0.18,405
6,3,50000,0.1,0.5,0.18,716
6,3,50000,0.1,0.5,0.18,222
6,3,50000,0.1,0.5,0.18,133
6,3,50000,0.1,0.5,0.18,323
6,3,50000,0.1,0.5,0.18,439
6,3,50000,0.1,0.5,0.18,217
6,3,50000,0.1,0.5,0.18,483
6,3,50000,0.1,0.5,0.18,546
6,3,50000,0.1,0.5,0.18,695
6,3,50000,0.1,0.5,0.18,200
6,3,50000,0.1,0.5,0.18,106
6,3,50000,0.1,0.5,0.18,268
6,3,50000,0.1,0.5,0.18,228
6,3,50000,0.1,0.5,0.2,376
6,3,50000,0.1,0.5,0.2,479
6,3,50000,0.1,0.5,0.2,226
6,3,50000,0.1,0.5,0.2,787
6,3,50000,0.1,0.5,0.2,193
6,3,50000,0.1,0.5,0.2,86
6,3,50000,0.1,0.5,0.2,220
6,3,50000,0.1,0.5,0.2,288
6,3,50000,0.1,0.5,0.2,285
6,3,50000,0.1,0.5,0.2,210
6,3,50000,0.1,0.5,0.2,413
6,3,50000,0.1,0.5,0.2,383
6,3,50000,0.1,0.5,0.2,426
6,3,50000,0.1,0.5,0.2,135
6,3,50000,0.1,0.5,0.2,335
6,3,50000,0.1,0.5,0.2,134
6,3,50000,0.1,0.5,0.2,79
6,3,50000,0.1,0.5,0.2,473
6,3,50000,0.1,0.5,0.2,332
6,3,50000,0.1,0.5,0.2,424
6,3,50000,0.1,0.5,0.2,357
6,3,50000,0.1,0.5,0.2,115
6,3,50000,0.1,0.5,0.2,590
6,3,50000,0.1,0.5,0.2,166
6,3,50000,0.1,0.5,0.2,142
6,3,50000,0.1,0.5,0.2,241
6,3,50000,0.1,0.5,0.2,286
6,3,50000,0.1,0.5,0.2,464
6,3,50000,0.1,0.5,0.2,152
6,3,50000,0.1,0.5,0.2,356
6,3,50000,0.1,0.5,0.2,234
6,3,50000,0.1,0.5,0.2,651
6,3,50000,0.1,0.5,0.2,598
6,3,50000,0.1,0.5,0.2,468
6,3,50000,0.1,0.5,0.2,435
6,3,50000,0.1,0.5,0.2,342
6,3,50000,0.1,0.5,0.2,168
6,3,50000,0.1,0.5,0.2,216
6,3,50000,0.1,0.5,0.2,612
6,3,50000,0.1,0.5,0.2,262
6,3,50000,0.1,0.5,0.2,390
6,3,50000,0.1,0.5,0.2,672
6,3,50000,0.1,0.5,0.2,489
6,3,50000,0.1,0.5,0.2,140
6,3,50000,0.1,0.5,0.2,599
6,3,50000,0.1,0.5,0.2,186
6,3,50000,0.1,0.5,0.2,81
6,3,50000,0.1,0.5,0.2,569
6,3,50000,0.1,0.5,0.2,146
6,3,50000,0.1,0.5,0.2,570
6,3,50000,0.1,0.5,0.2,512
6,3,50000,0.1,0.5,0.2,180
6,3,50000,0.1,0.5,0.2,866
6,3,50000,0.1,0.5,0.2,179
6,3,50000,0.1,0.5,0.2,145
6,3,50000,0.1,0.5,0.2,679
6,3,50000,0.1,0.5,0.2,534
6,3,50000,0.1,0.5,0.2,467
6,3,50000,0.1,0.5,0.2,378
6,3,50000,0.1,0.5,0.2,283
6,3,50000,0.1,0.5,0.2,423
6,3,50000,0.1,0.5,0.2,411
6,3,50000,0.1,0.5,0.2,149
6,3,50000,0.1,0.5,0.2,168
6,3,50000,0.1,0.5,0.2,77
6,3,50000,0.1,0.5,0.2,487
6,3,50000,0.1,0.5,0.2,480
6,3,50000,0.1,0.5,0.2,498
6,3,50000,0.1,0.5,0.2,136
6,3,50000,0.1,0.5,0.2,414
6,3,50000,0.1,0.5,0.2,319
6,3,50000,0.1,0.5,0.2,274
6,3,50000,0.1,0.5,0.2,483
6,3,50000,0.1,0.5,0.2,427
6,3,50000,0.1,0.5,0.2,787
6,3,50000,0.1,0.5,0.2,540
6,3,50000,0.1,0.5,0.2,670
6,3,50000,0.1,0.5,0.2,323
6,3,50000,0.1,0.5,0.2,453
6,3,50000,0.1,0.5,0.2,315
6,3,50000,0.1,0.5,0.2,265
6,3,50000,0.1,0.5,0.2,713
6,3,50000,0.1,0.5,0.2,483
6,3,50000,0.1,0.5,0.2,446
6,3,50000,0.1,0.5,0.2,114
6,3,50000,0.1,0.5,0.2,571
6,3,50000,0.1,0.5,0.2,566
6,3,50000,0.1,0.5,0.2,466
6,3,50000,0.1,0.5,0.2,408
6,3,50000,0.1,0.5,0.2,430
6,3,50000,0.1,0.5,0.2,343
6,3,50000,0.1,0.5,0.2,211
6,3,50000,0.1,0.5,0.2,133
6,3,50000,0.1,0.5,0.2,467
6,3,50000,0.1,0.5,0.2,267
6,3,50000,0.1,0.5,0.2,193
6,3,50000,0.1,0.5,0.2,387
6,3,50000,0.1,0.5,0.2,187
6,3,50000,0.1,0.5,0.2,550
6,3,50000,0.1,0.5,0.2,637
6,3,50000,0.1,0.5,0.22,175
6,3,50000,0.1,0.5,0.22,415
6,3,50000,0.1,0.5,0.22,327
6,3,50000,0.1,0.5,0.22,330
6,3,50000,0.1,0.5,0.22,512
6,3,50000,0.1,0.5,0.22,417
6,3,50000,0.1,0.5,0.22,357
6,3,50000,0.1,0.5,0.22,461
6,3,50000,0.1,0.5,0.22,186
6,3,50000,0.1,0.5,0.22,492
6,3,50000,0.1,0.5,0.22,278
6,3,50000,0.1,0.5,0.22,439
6,3,50000,0.1,0.5,0.22,287
6,3,50000,0.1,0.5,0.22,93
6,3,50000,0.1,0.5,0.22,518
6,3,50000,0.1,0.5,0.22,95
6,3,50000,0.1,0.5,0.22,976
6,3,50000,0.1,0.5,0.22,442
6,3,50000,0.1,0.5,0.22,267
6,3,50000,0.1,0.5,0.22,337
6,3,50000,0.1,0.5,0.22,169
6,3,50000,0.1,0.5,0.22,290
6,3,50000,0.1,0.5,0.22,417
6,3,50000,0.1,0.5,0.22,364
6,3,50000,0.1,0.5,0.22,281
6,3,50000,0.1,0.5,0.22,595
6,3,50000,0.1,0.5,0.22,195
6,3,50000,0.1,0.5,0.22,646
6,3,50000,0.1,0.5,0.22,531
6,3,50000,0.1,0.5,0.22,448
6,3,50000,0.1,0.5,0.22,489
6,3,50000,0.1,0.5,0.22,468
6,3,50000,0.1,0.5,0.22,435
6,3,50000,0.1,0.5,0.22,218
6,3,50000,0.1,0.5,0.22,430
6,3,50000,0.1,0.5,0.22,455
6,3,50000,0.1,0.5,0.22,461
6,3,50000,0.1,0.5,0.22,355
6,3,50000,0.1,0.5,0.22,290
6,3,50000,0.1,0.5,0.22,191
6,3,50000,0.1,0.5,0.22,512
6,3,50000,0.1,0.5,0.22,189
6,3,50000,0.1,0.5,0.22,223
6,3,50000,0.1,0.5,0.22,117
6,3,50000,0.1,0.5,0.22,470
6,3,50000,0.1,0.5,0.22,449
6,3,50000,0.1,0.5,0.22,675
6,3,50000,0.1,0.5,0.22,1084
6,3,50000,0.1,0.5,0.22,141
6,3,50000,0.1,0.5,0.22,443
6,3,50000,0.1,0.5,0.22,205
6,3,50000,0.1,0.5,0.22,515
6,3,50000,0.1,0.5,0.22,635
6,3,50000,0.1,0.5,0.22,528
6,3,50000,0.1,0.5,0.22,670
6,3,50000,0.1,0.5,0.22,233
6,3,50000,0.1,0.5,0.22,442
6,3,50000,0.1,0.5,0.22,475
6,3,50000,0.1,0.5,0.22,543
6,3,50000,0.1,0.5,0.22,145
6,3,50000,0.1,0.5,0.22,440
6,3,50000,0.1,0.5,0.22,274
6,3,50000,0.1,0.5,0.22,318
6,3,50000,0.1,0.5,0.22,169
6,3,50000,0.1,0.5,0.22,559
6,3,50000,0.1,0.5,0.22,407
6,3,50000,0.1,0.5,0.22,299
6,3,50000,0.1,0.5,0.22,280
6,3,50000,0.1,0.5,0.22,230
6,3,50000,0.1,0.5,0.22,120
6,3,50000,0.1,0.5,0.22,304
6,3,50000,0.1,0.5,0.22,667
6,3,50000,0.1,0.5,0.22,596
6,3,50000,0.1,0.5,0.22,230
6,3,50000,0.1,0.5,0.22,321
6,3,50000,0.1,0.5,0.22,721
6,3,50000,0.1,0.5,0.22,354
6,3,50000,0.1,0.5,0.22,590
6,3,50000,0.1,0.5,0.22,429
6,3,50000,0.1,0.5,0.22,170
6,3,50000,0.1,0.5,0.22,271
6,3,50000,0.1,0.5,0.22,595
6,3,50000,0.1,0.5,0.22,181
6,3,50000,0.1,0.5,0.22,477
6,3,50000,0.1,0.5,0.22,487
6,3,50000,0.1,0.5,0.22,314
6,3,50000,0.1,0.5,0.22,362
6,3,50000,0.1,0.5,0.22,277
6,3,50000,0.1,0.5,0.22,612
6,3,50000,0.1,0.5,0.22,638
6,3,50000,0.1,0.5,0.22,289
6,3,50000,0.1,0.5,0.22,578
6,3,50000,0.1,0.5,0.22,334
6,3,50000,0.1,0.5,0.22,270
6,3,50000,0.1,0.5,0.22,190
6,3,50000,0.1,0.5,0.22,569
6,3,50000,0.1,0.5,0.22,447
6,3,50000,0.1,0.5,0.22,610
6,3,50000,0.1,0.5,0.22,848
6,3,50000,0.1,0.5,0.22,239
6,3,50000,0.1,0.5,0.24,430
6,3,50000,0.1,0.5,0.24,616
6,3,50000,0.1,0.5,0.24,451
6,3,50000,0.1,0.5,0.24,133
6,3,50000,0.1,0.5,0.24,459
6,3,50000,0.1,0.5,0.24,571
6,3,50000,0.1,0.5,0.24,307
6,3,50000,0.1,0.5,0.24,362
6,3,50000,0.1,0.5,0.24,302
6,3,50000,0.1,0.5,0.24,514
6,3,50000,0.1,0.5,0.24,242
6,3,50000,0.1,0.5,0.24,745
6,3,50000,0.1,0.5,0.24,539
6,3,50000,0.1,0.5,0.24,324
6,3,50000,0.1,0.5,0.24,608
6,3,50000,0.1,0.5,0.24,639
6,3,50000,0.1,0.5,0.24,717
6,3,50000,0.1,0.5,0.24,241
6,3,50000,0.1,0.5,0.24,288
6,3,50000,0.1,0.5,0.24,267
6,3,50000,0.1,0.5,0.24,416
6,3,50000,0.1,0.5,0.24,554
6,3,50000,0.1,0.5,0.24,531
6,3,50000,0.1,0.5,0.24,187
6,3,50000,0.1,0.5,0.24,760
6,3,50000,0.1,0.5,0.24,466
6,3,50000,0.1,0.5,0.24,259
6,3,50000,0.1,0.5,0.24,378
6,3,50000,0.1,0.5,0.24,209
6,3,50000,0.1,0.5,0.24,256
6,3,50000,0.1,0.5,0.24,178
6,3,50000,0.1,0.5,0.24,251
6,3,50000,0.1,0.5,0.24,568
6,3,50000,0.1,0.5,0.24,231
6,3,50000,0.1,0.5,0.24,366
6,3,50000,0.1,0.5,0.24,401
6,3,50000,0.1,0.5,0.24,408
6,3,50000,0.1,0.5,0.24,216
6,3,50000,0.1,0.5,0.24,938
6,3,50000,0.1,0.5,0.24,670
6,3,50000,0.1,0.5,0.24,424
6,3,50000,0.1,0.5,0.24,678
6,3,50000,0.1,0.5,0.24,391
6,3,50000,0.1,0.5,0.24,196
6,3,50000,0.1,0.5,0.24,339
6,3,50000,0.1,0.5,0.24,183
6,3,50000,0.1,0.5,0.24,121
6,3,50000,0.1,0.5,0.24,229
6,3,50000,0.1,0.5,0.24,214
6,3,50000,0.1,0.5,0.24,196
6,3,50000,0.1,0.5,0.24,360
6,3,50000,0.1,0.5,0.24,453
6,3,50000,0.1,0.5,0.24,341
6,3,50000,0.1,0.5,0.24,298
6,3,50000,0.1,0.5,0.24,534
6,3,50000,0.1,0.5,0.24,598
6,3,50000,0.1,0.5,0.24,253
6,3,50000,0.1,0.5,0.24,167
6,3,50000,0.1,0.5,0.24,249
6,3,50000,0.1,0.5,0.24,540
6,3,50000,0.1,0.5,0.24,160
6,3,50000,0.1,0.5,0.24,291
6,3,50000,0.1,0.5,0.24,209
6,3,50000,0.1,0.5,0.24,105
6,3,50000,0.1,0.5,0.24,405
6,3,50000,0.1,0.5,0.24,224
6,3,50000,0.1,0.5,0.24,510
6,3,50000,0.1,0.5,0.24,441
6,3,50000,0.1,0.5,0.24,749
6,3,50000,0.1,0.5,0.24,381
6,3,50000,0.1,0.5,0.24,516
6,3,50000,0.1,0.5,0.24,258
6,3,50000,0.1,0.5,0.24,263
6,3,50000,0.1,0.5,0.24,336
6,3,50000,0.1,0.5,0.24,296
6,3,50000,0.1,0.5,0.24,286
6,3,50000,0.1,0.5,0.24,311
6,3,50000,0.1,0.5,0.24,185
6,3,50000,0.1,0.5,0.24,302
6,3,50000,0.1,0.5,0.24,479
6,3,50000,0.1,0.5,0.24,343
6,3,50000,0.1,0.5,0.24,369
6,3,50000,0.1,0.5,0.24,427
6,3,50000,0.1,0.5,0.24,450
6,3,50000,0.1,0.5,0.24,566
6,3,50000,0.1,0.5,0.24,433
6,3,50000,0.1,0.5,0.24,352
6,3,50000,0.1,0.5,0.24,477
6,3,50000,0.1,0.5,0.24,620
6,3,50000,0.1,0.5,0.24,399
6,3,50000,0.1,0.5,0.24,303
6,3,50000,0.1,0.5,0.24,692
6,3,50000,0.1,0.5,0.24,284
6,3,50000,0.1,0.5,0.24,265
6,3,50000,0.1,0.5,0.24,187
6,3,50000,0.1,0.5,0.24,293
6,3,50000,0.1,0.5,0.24,439
6,3,50000,0.1,0.5,0.24,146
6,3,50000,0.1,0.5,0.24,462
6,3,50000,0.1,0.5,0.24,228
6,3,50000,0.1,0.5,0.26,509
6,3,50000,0.1,0.5,0.26,594
6,3,50000,0.1,0.5,0.26,411
6,3,50000,0.1,0.5,0.26,506
6,3,50000,0.1,0.5,0.26,448
6,3,50000,0.1,0.5,0.26,107
6,3,50000,0.1,0.5,0.26,573
6,3,50000,0.1,0.5,0.26,374
6,3,50000,0.1,0.5,0.26,246
6,3,50000,0.1,0.5,0.26,148
6,3,50000,0.1,0.5,0.26,616
6,3,50000,0.1,0.5,0.26,428
6,3,50000,0.1,0.5,0.26,726
6,3,50000,0.1,0.5,0.26,200
6,3,50000,0.1,0.5,0.26,222
6,3,50000,0.1,0.5,0.26,142
6,3,50000,0.1,0.5,0.26,343
6,3,50000,0.1,0.5,0.26,310
6,3,50000,0.1,0.5,0.26,279
6,3,50000,0.1,0.5,0.26,538
6,3,50000,0.1,0.5,0.26,414
6,3,50000,0.1,0.5,0.26,518
6,3,50000,0.1,0.5,0.26,678
6,3,50000,0.1,0.5,0.26,570
6,3,50000,0.1,0.5,0.26,296
6,3,50000,0.1,0.5,0.26,233
6,3,50000,0.1,0.5,0.26,619
6,3,50000,0.1,0.5,0.26,586
6,3,50000,0.1,0.5,0.26,358
6,3,50000,0.1,0.5,0.26,305
6,3,50000,0.1,0.5,0.26,352
6,3,50000,0.1,0.5,0.26,596
6,3,50000,0.1,0.5,0.26,249
6,3,50000,0.1,0.5,0.26,290
6,3,50000,0.1,0.5,0.26,232
6,3,50000,0.1,0.5,0.26,637
6,3,50000,0.1,0.5,0.26,262
6,3,50000,0.1,0.5,0.26,292
6,3,50000,0.1,0.5,0.26,219
6,3,50000,0.1,0.5,0.26,296
6,3,50000,0.1,0.5,0.26,696
6,3,50000,0.1,0.5,0.26,380
6,3,50000,0.1,0.5,0.26,576
6,3,50000,0.1,0.5,0.26,365
6,3,50000,0.1,0.5,0.26,260
6,3,50000,0.1,0.5,0.26,227
6,3,50000,0.1,0.5,0.26,494
6,3,50000,0.1,0.5,0.26,298
6,3,50000,0.1,0.5,0.26,348
6,3,50000,0.1,0.5,0.26,278
6,3,50000,0.1,0.5,0.26,517
6,3,50000,0.1,0.5,0.26,382
6,3,50000,0.1,0.5,0.26,404
6,3,50000,0.1,0.5,0.26,410
6,3,50000,0.1,0.5,0.26,348
6,3,50000,0.1,0.5,0.26,449
6,3,50000,0.1,0.5,0.26,221
6,3,50000,0.1,0.5,0.26,285
6,3,50000,0.1,0.5,0.26,664
6,3,50000,0.1,0.5,0.26,331
6,3,50000,0.1,0.5,0.26,212
6,3,50000,0.1,0.5,0.26,444
6,3,50000,0.1,0.5,0.26,203
6,3,50000,0.1,0.5,0.26,323
6,3,50000,0.1,0.5,0.26,217
6,3,50000,0.1,0.5,0.26,502
6,3,50000,0.1,0.5,0.26,340
6,3,50000,0.1,0.5,0.26,451
6,3,50000,0.1,0.5,0.26,704
6,3,50000,0.1,0.5,0.26,616
6,3,50000,0.1,0.5,0.26,525
6,3,50000,0.1,0.5,0.26,231
6,3,50000,0.1,0.5,0.26,510
6,3,50000,0.1,0.5,0.26,528
6,3,50000,0.1,0.5,0.26,198
6,3,50000,0.1,0.5,0.26,367
6,3,50000,0.1,0.5,0.26,466
6,3,50000,0.1,0.5,0.26,468
6,3,50000,0.1,0.5,0.26,602
6,3,50000,0.1,0.5,0.26,432
6,3,50000,0.1,0.5,0.26,406
6,3,50000,0.1,0.5,0.26,680
6,3,50000,0.1,0.5,0.26,796
6,3,50000,0.1,0.5,0.26,605
6,3,50000,0.1,0.5,0.26,289
6,3,50000,0.1,0.5,0.26,300
6,3,50000,0.1,0.5,0.26,556
6,3,50000,0.1,0.5,0.26,477
6,3,50000,0.1,0.5,0.26,553
6,3,50000,0.1,0.5,0.26,381
6,3,50000,0.1,0.5,0.26,500
6,3,50000,0.1,0.5,0.26,986
6,3,50000,0.1,0.5,0.26,547
6,3,50000,0.1,0.5,0.26,672
6,3,50000,0.1,0.5,0.26,643
6,3,50000,0.1,0.5,0.26,322
6,3,50000,0.1,0.5,0.26,617
6,3,50000,0.1,0.5,0.26,600
6,3,50000,0.1,0.5,0.26,662
6,3,50000,0.1,0.5,0.26,392
6,3,50000,0.1,0.5,0.28,583
6,3,50000,0.1,0.5,0.28,928
6,3,50000,0.1,0.5,0.28,713
6,3,50000,0.1,0.5,0.28,246
6,3,50000,0.1,0.5,0.28,624
6,3,50000,0.1,0.5,0.28,253
6,3,50000,0.1,0.5,0.28,844
6,3,50000,0.1,0.5,0.28,294
6,3,50000,0.1,0.5,0.28,110
6,3,50000,0.1,0.5,0.28,1039
6,3,50000,0.1,0.5,0.28,175
6,3,50000,0.1,0.5,0.28,382
6,3,50000,0.1,0.5,0.28,391
6,3,50000,0.1,0.5,0.28,554
6,3,50000,0.1,0.5,0.28,377
6,3,50000,0.1,0.5,0.28,603
6,3,50000,0.1,0.5,0.28,524
6,3,50000,0.1,0.5,0.28,631
6,3,50000,0.1,0.5,0.28,702
