q0,q1,q2,mean_cost,std
0.5,0.58,0.52,563.96,226.68
0.5,0.58,0.54,577.52,274.86
0.5,0.58,0.56,528.06,222.28
0.5,0.58,0.58,537.09,261.41
0.5,0.58,0.6,581.57,228.77
0.5,0.58,0.62,586.8,269.63
0.5,0.58,0.64,560.36,255.18
0.5,0.58,0.66,553.41,242.13
0.5,0.58,0.68,570.64,239.66
0.5,0.58,0.7,524.18,224.47
0.5,0.58,0.72,538.73,240.58
0.5,0.58,0.74,493.75,227.55
0.5,0.58,0.76,518.76,220.94
0.5,0.58,0.78,497.59,224.32
0.5,0.58,0.8,527.48,220.16
0.5,0.58,0.82,475.77,192.78
0.5,0.58,0.84,501.26,221.69
0.5,0.58,0.86,474.16,181.98
0.5,0.58,0.88,461.73,188.5
0.5,0.58,0.9,446.58,195.54
0.5,0.58,0.92,399.26,178.02
0.5,0.58,0.94,375.66,177.2
0.5,0.58,0.96,351.66,159.79
0.5,0.58,0.98,291.95,156.83
0.5,0.6,0.02,311.12,162.43
0.5,0.6,0.04,368.92,160.16
0.5,0.6,0.06,356.3,171.74
0.5,0.6,0.08,414.62,184.57
0.5,0.6,0.1,470.95,212.05
0.5,0.6,0.12,450.08,201.9
0.5,0.6,0.14,449.84,195.24
0.5,0.6,0.16,491.38,234.72
0.5,0.6,0.18,482.03,210.71
0.5,0.6,0.2,513.95,223.35
0.5,0.6,0.22,478.3,190.03
0.5,0.6,0.24,520.86,213.95
0.5,0.6,0.26,572.61,278.31
0.5,0.6,0.28,502.09,205.27
0.5,0.6,0.3,528.97,204.06
0.5,0.6,0.32,565.26,246.7
0.5,0.6,0.34,518.69,231.27
0.5,0.6,0.36,600.89,259.42
0.5,0.6,0.38,491.8,217.72
0.5,0.6,0.4,577.15,220.65
0.5,0.6,0.42,549.88,244.77
0.5,0.6,0.44,601.67,276.86
0.5,0.6,0.46,545.23,226.48
0.5,0.6,0.48,528.52,230.9
0.5,0.6,0.5,573.8,247.76
0.5,0.6,0.52,551.5,223.67
0.5,0.6,0.54,523.28,215.31
0.5,0.6,0.56,555.89,248.94
0.5,0.6,0.58,559.7,263.03
0.5,0.6,0.6,534.5,266.73
0.5,0.6,0.62,570.24,247.63
0.5,0.6,0.64,568.11,228.08
0.5,0.6,0.66,545.19,255.69
0.5,0.6,0.68,536.63,204.44
0.5,0.6,0.7,535.62,249.13
0.5,0.6,0.72,500.27,236.39
0.5,0.6,0.74,553.98,247.49
0.5,0.6,0.76,506.72,233.01
0.5,0.6,0.78,515.77,191.57
0.5,0.6,0.8,493.34,209.9
0.5,0.6,0.82,480.67,200.32
0.5,0.6,0.84,479.27,217.3
0.5,0.6,0.86,494.07,202.28
0.5,0.6,0.88,471.19,213.83
0.5,0.6,0.9,409.57,179.38
0.5,0.6,0.92,400.14,183.77
0.5,0.6,0.94,378.66,168.69
0.5,0.6,0.96,332.58,166.03
0.5,0.6,0.98,317.68,158.35
0.5,0.62,0.02,309.4,138.38
0.5,0.62,0.04,323.56,170.04
0.5,0.62,0.06,371.93,195.8
0.5,0.62,0.08,385.8,189.54
0.5,0.62,0.1,437.27,208.53
0.5,0.62,0.12,447.75,184.46
0.5,0.62,0.14,467.44,183.82
0.5,0.62,0.16,484.09,235.54
0.5,0.62,0.18,495.37,228.08
0.5,0.62,0.2,517.08,179.24
0.5,0.62,0.22,523.65,207.68
0.5,0.62,0.24,535.63,218.79
0.5,0.62,0.26,548.24,230.71
0.5,0.62,0.28,547.61,232.87
0.5,0.62,0.3,553.39,220.43
0.5,0.62,0.32,557.0,240.83
0.5,0.62,0.34,544.98,239.18
0.5,0.62,0.36,529.24,202.17
0.5,0.62,0.38,583.77,243.82
0.5,0.62,0.4,548.21,237.34
0.5,0.62,0.42,547.06,261.59
0.5,0.62,0.44,588.85,226.52
0.5,0.62,0.46,555.54,234.48
0.5,0.62,0.48,556.15,218.76
0.5,0.62,0.5,547.99,213.89
0.5,0.62,0.52,565.44,255.15
0.5,0.62,0.54,587.2,248.74
0.5,0.62,0.56,551.17,242.21
0.5,0.62,0.58,562.63,256.97
0.5,0.62,0.6,546.56,244.48
0.5,0.62,0.62,592.29,241.1
0.5,0.62,0.64,506.23,223.65
0.5,0.62,0.66,543.44,259.93
0.5,0.62,0.68,548.59,260.39
0.5,0.62,0.7,577.49,218.08
0.5,0.62,0.72,525.79,222.02
0.5,0.62,0.74,547.26,230.41
0.5,0.62,0.76,509.79,236.88
0.5,0.62,0.78,493.11,234.12
0.5,0.62,0.8,504.68,204.96
0.5,0.62,0.82,504.8,238.38
0.5,0.62,0.84,467.97,223.39
0.5,0.62,0.86,443.63,193.28
0.5,0.62,0.88,445.99,200.27
0.5,0.62,0.9,432.94,207.13
0.5,0.62,0.92,408.93,193.63
0.5,0.62,0.94,379.58,171.13
0.5,0.62,0.96,343.98,157.42
0.5,0.62,0.98,324.92,125.35
0.5,0.64,0.02,297.82,135.25
0.5,0.64,0.04,323.79,151.32
0.5,0.64,0.06,386.93,167.92
0.5,0.64,0.08,387.03,200.07
0.5,0.64,0.1,420.86,178.03
0.5,0.64,0.12,469.23,193.45
0.5,0.64,0.14,474.94,210.81
0.5,0.64,0.16,494.56,195.63
0.5,0.64,0.18,486.55,223.69
0.5,0.64,0.2,478.53,209.98
0.5,0.64,0.22,510.34,230.48
0.5,0.64,0.24,518.46,227.16
0.5,0.64,0.26,492.22,209.16
0.5,0.64,0.28,491.75,208.94
0.5,0.64,0.3,503.46,210.74
0.5,0.64,0.32,527.18,201.69
0.5,0.64,0.34,555.41,245.87
0.5,0.64,0.36,519.79,235.57
0.5,0.64,0.38,544.43,224.75
0.5,0.64,0.4,540.17,213.23
0.5,0.64,0.42,529.16,233.04
0.5,0.64,0.44,557.01,242.74
0.5,0.64,0.46,578.64,258.67
0.5,0.64,0.48,526.4,209.14
0.5,0.64,0.5,565.48,219.42
0.5,0.64,0.52,575.01,230.4
0.5,0.64,0.54,608.42,265.24
0.5,0.64,0.56,581.94,236.5
0.5,0.64,0.58,555.71,231.03
0.5,0.64,0.6,563.9,273.38
0.5,0.64,0.62,565.72,240.74
0.5,0.64,0.64,491.91,217.53
0.5,0.64,0.66,548.46,246.62
0.5,0.64,0.68,564.9,251.99
0.5,0.64,0.7,494.6,213.5
0.5,0.64,0.72,524.92,230.09
0.5,0.64,0.74,527.87,245.39
0.5,0.64,0.76,518.31,243.2
0.5,0.64,0.78,500.45,214.96
0.5,0.64,0.8,502.68,215.31
0.5,0.64,0.82,450.78,210.02
0.5,0.64,0.84,475.41,193.92
0.5,0.64,0.86,466.08,239.35
0.5,0.64,0.88,453.87,174.56
0.5,0.64,0.9,445.37,211.8
0.5,0.64,0.92,408.88,162.26
0.5,0.64,0.94,395.0,167.05
0.5,0.64,0.96,350.5,139.85
0.5,0.64,0.98,305.95,136.77
0.5,0.66,0.02,310.48,134.8
0.5,0.66,0.04,364.69,177.34
0.5,0.66,0.06,350.81,148.53
0.5,0.66,0.08,417.02,188.05
0.5,0.66,0.1,387.17,164.11
0.5,0.66,0.12,430.38,193.62
0.5,0.66,0.14,425.08,166.19
0.5,0.66,0.16,460.24,193.39
0.5,0.66,0.18,468.18,212.41
0.5,0.66,0.2,479.58,204.71
0.5,0.66,0.22,534.75,229.89
0.5,0.66,0.24,469.86,197.69
0.5,0.66,0.26,521.15,225.68
0.5,0.66,0.28,548.4,209.05
0.5,0.66,0.3,511.2,217.82
0.5,0.66,0.32,566.87,242.88
0.5,0.66,0.34,533.26,233.11
0.5,0.66,0.36,520.52,240.24
0.5,0.66,0.38,561.27,242.49
0.5,0.66,0.4,540.02,222.97
0.5,0.66,0.42,531.69,251.14
0.5,0.66,0.44,558.46,202.51
0.5,0.66,0.46,513.78,211.74
0.5,0.66,0.48,517.35,234.51
0.5,0.66,0.5,599.59,237.62
0.5,0.66,0.52,567.98,224.89
0.5,0.66,0.54,552.15,228.37
0.5,0.66,0.56,547.1,234.78
0.5,0.66,0.58,542.21,247.77
0.5,0.66,0.6,537.82,268.87
0.5,0.66,0.62,569.85,272.17
0.5,0.66,0.64,589.04,241.64
0.5,0.66,0.66,525.35,240.77
0.5,0.66,0.68,549.94,237.75
0.5,0.66,0.7,552.28,217.17
0.5,0.66,0.72,499.28,232.34
0.5,0.66,0.74,522.67,224.78
0.5,0.66,0.76,497.76,189.28
0.5,0.66,0.78,467.39,204.06
0.5,0.66,0.8,519.93,214.94
0.5,0.66,0.82,471.48,216.02
0.5,0.66,0.84,456.34,182.27
0.5,0.66,0.86,447.0,200.76
0.5,0.66,0.88,447.79,225.84
0.5,0.66,0.9,393.66,185.41
0.5,0.66,0.92,413.68,180.97
0.5,0.66,0.94,384.62,167.26
0.5,0.66,0.96,355.86,157.72
0.5,0.66,0.98,313.3,134.82
0.5,0.68,0.02,297.25,148.36
0.5,0.68,0.04,343.78,155.83
0.5,0.68,0.06,387.19,175.73
0.5,0.68,0.08,396.89,160.34
0.5,0.68,0.1,427.04,172.05
0.5,0.68,0.12,429.56,200.98
0.5,0.68,0.14,424.16,187.2
0.5,0.68,0.16,465.75,228.65
0.5,0.68,0.18,487.43,203.53
0.5,0.68,0.2,488.67,197.31
0.5,0.68,0.22,474.1,193.37
0.5,0.68,0.24,511.0,184.22
0.5,0.68,0.26,520.24,218.2
0.5,0.68,0.28,519.77,230.99
0.5,0.68,0.3,547.04,253.08
0.5,0.68,0.32,571.85,233.0
0.5,0.68,0.34,526.72,224.77
0.5,0.68,0.36,522.47,235.81
0.5,0.68,0.38,522.45,239.04
0.5,0.68,0.4,564.81,236.93
0.5,0.68,0.42,541.87,225.75
0.5,0.68,0.44,528.44,229.18
0.5,0.68,0.46,555.18,253.38
0.5,0.68,0.48,515.87,229.28
0.5,0.68,0.5,567.72,232.44
0.5,0.68,0.52,607.31,245.85
0.5,0.68,0.54,544.08,244.43
0.5,0.68,0.56,544.52,224.8
0.5,0.68,0.58,568.58,201.75
0.5,0.68,0.6,556.56,216.53
0.5,0.68,0.62,558.61,238.94
0.5,0.68,0.64,557.09,232.52
0.5,0.68,0.66,516.62,228.71
0.5,0.68,0.68,551.53,219.14
0.5,0.68,0.7,458.32,194.46
0.5,0.68,0.72,492.13,209.79
0.5,0.68,0.74,508.25,216.6
0.5,0.68,0.76,511.45,241.7
0.5,0.68,0.78,511.84,251.01
0.5,0.68,0.8,451.39,212.56
0.5,0.68,0.82,447.41,161.62
0.5,0.68,0.84,421.49,189.7
0.5,0.68,0.86,451.38,191.31
0.5,0.68,0.88,443.62,185.55
0.5,0.68,0.9,423.51,192.84
0.5,0.68,0.92,418.13,178.92
0.5,0.68,0.94,340.3,150.79
0.5,0.68,0.96,348.82,150.58
0.5,0.68,0.98,317.62,151.25
0.5,0.7,0.02,300.29,153.77
0.5,0.7,0.04,313.42,147.17
0.5,0.7,0.06,352.32,181.71
0.5,0.7,0.08,366.84,166.21
0.5,0.7,0.1,401.47,178.13
0.5,0.7,0.12,428.28,197.05
0.5,0.7,0.14,424.85,180.77
0.5,0.7,0.16,444.84,192.34
0.5,0.7,0.18,504.81,216.17
0.5,0.7,0.2,494.36,236.0
0.5,0.7,0.22,491.27,210.62
0.5,0.7,0.24,487.74,192.86
0.5,0.7,0.26,495.42,205.14
0.5,0.7,0.28,519.63,192.24
0.5,0.7,0.3,510.16,227.31
0.5,0.7,0.32,541.03,223.1
0.5,0.7,0.34,501.1,219.44
0.5,0.7,0.36,554.3,206.8
0.5,0.7,0.38,613.29,250.24
0.5,0.7,0.4,522.51,196.02
0.5,0.7,0.42,566.83,244.91
0.5,0.7,0.44,551.94,237.87
0.5,0.7,0.46,535.69,243.52
0.5,0.7,0.48,557.3,219.46
0.5,0.7,0.5,570.59,261.62
0.5,0.7,0.52,568.42,236.67
0.5,0.7,0.54,521.27,210.95
0.5,0.7,0.56,528.64,239.18
0.5,0.7,0.58,509.81,242.0
0.5,0.7,0.6,565.53,237.59
0.5,0.7,0.62,526.03,219.35
0.5,0.7,0.64,541.54,224.1
0.5,0.7,0.66,541.54,237.0
0.5,0.7,0.68,499.25,199.36
0.5,0.7,0.7,469.25,194.22
0.5,0.7,0.72,496.45,206.79
0.5,0.7,0.74,456.92,198.5
0.5,0.7,0.76,481.98,205.87
0.5,0.7,0.78,483.53,191.5
0.5,0.7,0.8,493.01,187.82
0.5,0.7,0.82,461.81,197.56
0.5,0.7,0.84,457.4,204.04
0.5,0.7,0.86,457.45,188.89
0.5,0.7,0.88,433.9,202.37
0.5,0.7,0.9,423.85,194.09
0.5,0.7,0.92,404.05,194.67
0.5,0.7,0.94,387.69,187.46
0.5,0.7,0.96,334.91,152.97
0.5,0.7,0.98,303.59,134.06
0.5,0.72,0.02,290.52,142.64
0.5,0.72,0.04,356.0,148.1
0.5,0.72,0.06,379.35,152.62
0.5,0.72,0.08,366.97,180.27
0.5,0.72,0.1,403.71,179.76
0.5,0.72,0.12,435.49,199.07
0.5,0.72,0.14,441.68,181.31
0.5,0.72,0.16,500.77,223.98
0.5,0.72,0.18,497.15,212.47
0.5,0.72,0.2,482.49,220.12
0.5,0.72,0.22,497.29,222.57
0.5,0.72,0.24,482.26,214.74
0.5,0.72,0.26,496.53,182.96
0.5,0.72,0.28,491.85,203.22
0.5,0.72,0.3,490.74,224.64
0.5,0.72,0.32,508.89,183.54
0.5,0.72,0.34,572.36,227.76
0.5,0.72,0.36,494.11,212.04
0.5,0.72,0.38,488.53,203.68
0.5,0.72,0.4,527.49,240.75
0.5,0.72,0.42,514.52,225.14
0.5,0.72,0.44,554.41,236.51
0.5,0.72,0.46,568.75,242.65
0.5,0.72,0.48,552.49,242.54
0.5,0.72,0.5,557.89,214.84
0.5,0.72,0.52,500.03,229.52
0.5,0.72,0.54,538.45,242.71
0.5,0.72,0.56,569.65,254.29
0.5,0.72,0.58,542.21,254.64
0.5,0.72,0.6,515.16,223.75
0.5,0.72,0.62,577.43,247.75
0.5,0.72,0.64,512.66,234.28
0.5,0.72,0.66,525.47,197.35
0.5,0.72,0.68,523.04,210.57
0.5,0.72,0.7,480.11,206.47
0.5,0.72,0.72,522.08,215.08
0.5,0.72,0.74,521.1,207.46
0.5,0.72,0.76,489.32,201.19
0.5,0.72,0.78,490.4,233.36
0.5,0.72,0.8,466.95,206.08
0.5,0.72,0.82,466.02,183.68
0.5,0.72,0.84,457.28,217.62
0.5,0.72,0.86,422.04,190.18
0.5,0.72,0.88,405.17,186.87
0.5,0.72,0.9,381.4,175.54
0.5,0.72,0.92,370.37,153.28
0.5,0.72,0.94,351.41,166.8
0.5,0.72,0.96,317.51,137.94
0.5,0.72,0.98,275.55,141.13
0.5,0.74,0.02,304.53,154.82
0.5,0.74,0.04,318.26,168.82
0.5,0.74,0.06,361.79,153.4
0.5,0.74,0.08,359.08,154.36
0.5,0.74,0.1,407.85,189.99
0.5,0.74,0.12,436.04,177.79
0.5,0.74,0.14,446.22,200.03
0.5,0.74,0.16,452.06,197.51
0.5,0.74,0.18,469.46,220.69
0.5,0.74,0.2,480.68,220.43
0.5,0.74,0.22,495.21,217.28
0.5,0.74,0.24,531.27,234.43
0.5,0.74,0.26,500.84,220.87
0.5,0.74,0.28,504.41,223.92
0.5,0.74,0.3,463.54,228.92
0.5,0.74,0.32,496.11,217.01
0.5,0.74,0.34,498.93,220.83
0.5,0.74,0.36,546.81,210.16
0.5,0.74,0.38,519.45,231.99
0.5,0.74,0.4,517.49,219.35
0.5,0.74,0.42,479.08,202.93
0.5,0.74,0.44,524.77,219.55
0.5,0.74,0.46,583.9,225.59
0.5,0.74,0.48,497.06,212.67
0.5,0.74,0.5,550.32,239.84
0.5,0.74,0.52,534.98,241.91
0.5,0.74,0.54,542.6,240.72
0.5,0.74,0.56,533.76,220.86
0.5,0.74,0.58,523.11,215.89
0.5,0.74,0.6,556.5,245.55
0.5,0.74,0.62,539.98,229.06
0.5,0.74,0.64,548.76,229.41
0.5,0.74,0.66,520.98,228.16
0.5,0.74,0.68,519.16,221.56
0.5,0.74,0.7,487.96,182.68
0.5,0.74,0.72,483.63,198.69
0.5,0.74,0.74,477.96,193.19
0.5,0.74,0.76,502.5,237.5
0.5,0.74,0.78,481.2,193.1
0.5,0.74,0.8,419.97,183.79
0.5,0.74,0.82,481.57,212.4
0.5,0.74,0.84,435.5,192.25
0.5,0.74,0.86,430.3,196.77
0.5,0.74,0.88,420.49,195.04
0.5,0.74,0.9,415.51,171.08
0.5,0.74,0.92,409.86,185.85
0.5,0.74,0.94,355.67,153.18
0.5,0.74,0.96,326.57,139.77
0.5,0.74,0.98,268.6,140.5
0.5,0.76,0.02,293.81,135.71
0.5,0.76,0.04,333.55,134.03
0.5,0.76,0.06,362.85,138.06
0.5,0.76,0.08,381.88,158.25
0.5,0.76,0.1,371.13,184.64
0.5,0.76,0.12,406.74,184.69
0.5,0.76,0.14,425.83,177.23
0.5,0.76,0.16,434.2,212.14
0.5,0.76,0.18,424.84,178.76
0.5,0.76,0.2,476.65,221.55
0.5,0.76,0.22,452.1,221.57
0.5,0.76,0.24,467.81,211.77
0.5,0.76,0.26,480.12,209.86
0.5,0.76,0.28,436.75,183.88
0.5,0.76,0.3,502.28,193.51
0.5,0.76,0.32,510.38,251.38
0.5,0.76,0.34,507.04,243.3
0.5,0.76,0.36,511.47,242.74
0.5,0.76,0.38,522.26,234.18
0.5,0.76,0.4,543.49,232.76
0.5,0.76,0.42,567.01,238.65
0.5,0.76,0.44,577.7,226.36
0.5,0.76,0.46,495.96,211.34
0.5,0.76,0.48,511.55,212.15
0.5,0.76,0.5,537.3,233.29
0.5,0.76,0.52,538.19,231.34
0.5,0.76,0.54,510.55,187.82
0.5,0.76,0.56,514.67,228.24
0.5,0.76,0.58,476.68,231.29
0.5,0.76,0.6,459.94,200.34
0.5,0.76,0.62,503.61,210.57
0.5,0.76,0.64,519.49,202.41
0.5,0.76,0.66,528.5,213.62
0.5,0.76,0.68,501.36,230.17
0.5,0.76,0.7,507.58,236.73
0.5,0.76,0.72,490.54,209.03
0.5,0.76,0.74,466.39,206.11
0.5,0.76,0.76,472.35,198.05
0.5,0.76,0.78,460.36,201.33
0.5,0.76,0.8,438.49,211.79
0.5,0.76,0.82,429.66,187.54
0.5,0.76,0.84,420.97,185.67
0.5,0.76,0.86,422.15,188.82
0.5,0.76,0.88,436.47,183.27
0.5,0.76,0.9,391.7,171.49
0.5,0.76,0.92,366.91,163.27
0.5,0.76,0.94,388.89,166.07
0.5,0.76,0.96,342.08,152.13
0.5,0.76,0.98,279.28,128.06
0.5,0.78,0.02,280.59,137.42
0.5,0.78,0.04,308.02,138.95
0.5,0.78,0.06,323.39,140.7
0.5,0.78,0.08,361.51,152.03
0.5,0.78,0.1,401.79,164.71
0.5,0.78,0.12,428.29,196.56
0.5,0.78,0.14,432.24,183.78
0.5,0.78,0.16,436.31,182.7
0.5,0.78,0.18,455.96,201.31
0.5,0.78,0.2,456.2,217.12
0.5,0.78,0.22,449.61,225.13
0.5,0.78,0.24,483.44,199.33
0.5,0.78,0.26,438.92,204.17
0.5,0.78,0.28,460.29,181.63
0.5,0.78,0.3,475.82,204.8
0.5,0.78,0.32,461.02,192.47
0.5,0.78,0.34,487.13,208.56
0.5,0.78,0.36,470.65,199.59
0.5,0.78,0.38,523.31,236.78
0.5,0.78,0.4,541.9,230.56
0.5,0.78,0.42,564.95,229.27
0.5,0.78,0.44,468.42,221.43
0.5,0.78,0.46,497.88,201.02
0.5,0.78,0.48,522.85,213.47
0.5,0.78,0.5,526.27,225.2
0.5,0.78,0.52,544.15,221.44
0.5,0.78,0.54,520.77,196.08
0.5,0.78,0.56,530.76,217.72
0.5,0.78,0.58,481.32,202.97
0.5,0.78,0.6,496.85,220.85
0.5,0.78,0.62,482.45,210.6
0.5,0.78,0.64,499.26,205.65
0.5,0.78,0.66,548.37,203.17
0.5,0.78,0.68,504.64,242.72
0.5,0.78,0.7,487.8,199.55
0.5,0.78,0.72,501.81,225.33
0.5,0.78,0.74,447.95,193.29
0.5,0.78,0.76,465.73,208.25
0.5,0.78,0.78,470.23,205.22
0.5,0.78,0.8,422.47,178.01
0.5,0.78,0.82,490.94,211.64
0.5,0.78,0.84,433.88,166.27
0.5,0.78,0.86,420.52,182.11
0.5,0.78,0.88,403.5,156.6
0.5,0.78,0.9,423.77,173.78
0.5,0.78,0.92,357.05,152.03
0.5,0.78,0.94,342.71,147.6
0.5,0.78,0.96,320.05,140.27
0.5,0.78,0.98,273.46,137.62
0.5,0.8,0.02,278.83,122.35
0.5,0.8,0.04,329.13,151.93
0.5,0.8,0.06,347.83,152.73
0.5,0.8,0.08,360.35,161.81
0.5,0.8,0.1,449.87,205.14
0.5,0.8,0.12,374.48,161.4
0.5,0.8,0.14,415.0,200.73
0.5,0.8,0.16,415.65,182.92
0.5,0.8,0.18,446.18,210.45
0.5,0.8,0.2,443.62,198.62
0.5,0.8,0.22,434.77,212.67
0.5,0.8,0.24,436.64,186.44
0.5,0.8,0.26,464.33,209.91
0.5,0.8,0.28,453.12,171.84
0.5,0.8,0.3,482.05,203.0
0.5,0.8,0.32,514.96,212.28
0.5,0.8,0.34,516.23,221.54
0.5,0.8,0.36,526.14,212.35
0.5,0.8,0.38,515.07,207.14
0.5,0.8,0.4,481.51,196.46
0.5,0.8,0.42,488.24,207.71
0.5,0.8,0.44,474.44,208.6
0.5,0.8,0.46,485.43,211.9
0.5,0.8,0.48,466.55,195.9
0.5,0.8,0.5,514.74,219.75
0.5,0.8,0.52,483.64,202.89
0.5,0.8,0.54,458.81,196.56
0.5,0.8,0.56,506.15,237.94
0.5,0.8,0.58,506.58,194.88
0.5,0.8,0.6,507.34,225.59
0.5,0.8,0.62,508.55,208.87
0.5,0.8,0.64,493.11,189.37
0.5,0.8,0.66,488.55,204.89
0.5,0.8,0.68,474.61,202.47
0.5,0.8,0.7,439.06,195.4
0.5,0.8,0.72,513.39,220.5
0.5,0.8,0.74,463.1,206.88
0.5,0.8,0.76,460.64,197.0
0.5,0.8,0.78,481.84,195.92
0.5,0.8,0.8,490.49,190.73
0.5,0.8,0.82,405.34,182.73
0.5,0.8,0.84,443.79,178.13
0.5,0.8,0.86,420.54,173.49
0.5,0.8,0.88,430.35,181.5
0.5,0.8,0.9,376.65,190.2
0.5,0.8,0.92,377.53,150.56
0.5,0.8,0.94,323.75,135.84
0.5,0.8,0.96,306.96,152.81
0.5,0.8,0.98,266.37,112.78
0.5,0.82,0.02,258.87,114.0
0.5,0.82,0.04,263.78,123.37
0.5,0.82,0.06,335.44,145.1
0.5,0.82,0.08,376.06,154.81
0.5,0.82,0.1,410.08,169.15
0.5,0.82,0.12,426.62,187.55
0.5,0.82,0.14,414.72,196.16
0.5,0.82,0.16,445.97,189.96
0.5,0.82,0.18,470.45,191.09
0.5,0.82,0.2,464.49,201.48
0.5,0.82,0.22,463.55,186.07
0.5,0.82,0.24,449.43,196.39
0.5,0.82,0.26,455.45,209.66
0.5,0.82,0.28,494.0,214.98
0.5,0.82,0.3,436.52,184.92
0.5,0.82,0.32,451.1,219.46
0.5,0.82,0.34,482.06,211.31
0.5,0.82,0.36,499.95,202.38
0.5,0.82,0.38,522.07,204.03
0.5,0.82,0.4,483.4,207.09
0.5,0.82,0.42,535.87,235.36
0.5,0.82,0.44,487.13,219.9
0.5,0.82,0.46,507.88,237.62
0.5,0.82,0.48,524.68,225.77
0.5,0.82,0.5,508.28,211.43
0.5,0.82,0.52,502.78,215.51
0.5,0.82,0.54,461.97,197.56
0.5,0.82,0.56,517.35,223.14
0.5,0.82,0.58,496.06,219.26
0.5,0.82,0.6,540.4,195.37
0.5,0.82,0.62,448.33,211.17
0.5,0.82,0.64,484.74,197.59
0.5,0.82,0.66,503.63,197.8
0.5,0.82,0.68,453.1,231.77
0.5,0.82,0.7,479.73,197.93
0.5,0.82,0.72,467.82,193.35
0.5,0.82,0.74,428.65,160.8
0.5,0.82,0.76,420.03,180.94
0.5,0.82,0.78,462.95,180.38
0.5,0.82,0.8,430.65,194.82
0.5,0.82,0.82,423.18,203.56
0.5,0.82,0.84,439.19,206.7
0.5,0.82,0.86,373.91,170.53
0.5,0.82,0.88,335.34,142.39
0.5,0.82,0.9,370.15,172.7
0.5,0.82,0.92,350.42,164.29
0.5,0.82,0.94,328.94,151.43
0.5,0.82,0.96,317.67,138.74
0.5,0.82,0.98,283.07,146.62
0.5,0.84,0.02,269.63,124.72
0.5,0.84,0.04,327.16,169.18
0.5,0.84,0.06,333.19,145.17
0.5,0.84,0.08,346.85,152.59
0.5,0.84,0.1,353.72,154.96
0.5,0.84,0.12,382.71,146.21
0.5,0.84,0.14,369.87,157.29
0.5,0.84,0.16,418.53,180.99
0.5,0.84,0.18,410.32,157.68
0.5,0.84,0.2,432.98,187.96
0.5,0.84,0.22,442.62,208.49
0.5,0.84,0.24,455.55,189.99
0.5,0.84,0.26,457.2,201.75
0.5,0.84,0.28,432.09,166.12
0.5,0.84,0.3,466.84,192.95
0.5,0.84,0.32,460.39,204.47
0.5,0.84,0.34,497.26,206.34
0.5,0.84,0.36,491.84,213.49
0.5,0.84,0.38,451.57,186.51
0.5,0.84,0.4,453.69,197.75
0.5,0.84,0.42,473.76,188.59
0.5,0.84,0.44,466.63,238.71
0.5,0.84,0.46,461.72,226.15
0.5,0.84,0.48,473.94,194.26
0.5,0.84,0.5,495.7,236.59
0.5,0.84,0.52,472.0,197.45
0.5,0.84,0.54,476.92,220.44
0.5,0.84,0.56,489.51,214.85
0.5,0.84,0.58,490.44,219.01
0.5,0.84,0.6,454.37,176.3
0.5,0.84,0.62,518.5,220.0
0.5,0.84,0.64,449.32,206.91
0.5,0.84,0.66,445.67,181.59
0.5,0.84,0.68,493.72,225.58
0.5,0.84,0.7,463.12,184.3
0.5,0.84,0.72,439.23,169.55
0.5,0.84,0.74,478.69,191.09
0.5,0.84,0.76,396.43,184.7
0.5,0.84,0.78,452.27,181.91
0.5,0.84,0.8,420.57,192.04
0.5,0.84,0.82,428.45,194.43
0.5,0.84,0.84,422.78,175.89
0.5,0.84,0.86,416.37,187.48
0.5,0.84,0.88,389.36,152.03
0.5,0.84,0.9,369.08,149.68
0.5,0.84,0.92,359.13,151.46
0.5,0.84,0.94,319.56,137.95
0.5,0.84,0.96,311.76,131.02
0.5,0.84,0.98,244.62,110.34
0.5,0.86,0.02,262.31,115.9
0.5,0.86,0.04,302.76,131.92
0.5,0.86,0.06,291.1,127.45
0.5,0.86,0.08,358.97,155.38
0.5,0.86,0.1,342.78,146.57
0.5,0.86,0.12,339.8,155.13
0.5,0.86,0.14,359.62,142.06
0.5,0.86,0.16,380.49,169.66
0.5,0.86,0.18,419.59,183.88
0.5,0.86,0.2,450.45,204.68
0.5,0.86,0.22,410.0,185.01
0.5,0.86,0.24,421.7,191.37
0.5,0.86,0.26,412.9,187.47
0.5,0.86,0.28,426.22,179.74
0.5,0.86,0.3,466.58,184.07
0.5,0.86,0.32,439.92,207.68
0.5,0.86,0.34,440.92,169.38
0.5,0.86,0.36,440.49,184.08
0.5,0.86,0.38,453.02,191.87
0.5,0.86,0.4,447.84,203.93
0.5,0.86,0.42,460.69,175.91
0.5,0.86,0.44,460.4,187.19
0.5,0.86,0.46,477.5,200.0
0.5,0.86,0.48,499.82,208.22
0.5,0.86,0.5,504.88,205.22
0.5,0.86,0.52,454.23,189.63
0.5,0.86,0.54,400.04,169.45
0.5,0.86,0.56,430.1,191.23
0.5,0.86,0.58,484.41,219.11
0.5,0.86,0.6,467.76,226.8
0.5,0.86,0.62,487.74,218.23
0.5,0.86,0.64,422.68,195.14
0.5,0.86,0.66,440.35,197.45
0.5,0.86,0.68,460.0,216.27
0.5,0.86,0.7,459.41,198.76
0.5,0.86,0.72,445.13,188.16
0.5,0.86,0.74,419.7,178.89
0.5,0.86,0.76,428.54,215.93
